word,count_a,count_b,delta_cos,neighbor_jaccard,change_score
চিরন্তন,135,47,0.1685,0.03093,1.05332
টেবিল,1435,1527,0.23431,0.06383,1.05332
দেড়শো,64,52,0.23424,0.06383,1.05329
কুয়,126,155,0.2118,0.05263,1.05327
অতৃপ্ত,53,30,0.14733,0.02041,1.05326
কলুষিত,22,20,0.10652,0.0,1.05326
মাখা,121,123,0.23416,0.06383,1.05325
কীর্তন,101,34,0.21173,0.05263,1.05323
শ্রাবণ,96,72,0.28034,0.08696,1.05321
বুন,29,20,0.14717,0.02041,1.05317
শাড়ির,183,127,0.21159,0.05263,1.05316
বন্দুকধারী,27,37,0.1265,0.0101,1.05315
ওপারে,357,203,0.23391,0.06383,1.05313
অপরাধে,81,122,0.16808,0.03093,1.05311
করেছিলে,105,68,0.16805,0.03093,1.0531
কণ্ঠস্বরে,210,38,0.18949,0.04167,1.05308
বাঁচায়,23,21,0.12637,0.0101,1.05308
পাথেয়,40,21,0.10606,0.0,1.05303
গুড়,174,102,0.25653,0.07527,1.053
মধ্যিখানে,55,27,0.16779,0.03093,1.05297
জ্বালাতন,67,29,0.14672,0.02041,1.05295
শিকল,118,74,0.18915,0.04167,1.05291
ছাতি,27,26,0.14661,0.02041,1.0529
মাগি,25,29,0.10579,0.0,1.0529
অভিভূত,184,90,0.21102,0.05263,1.05288
টাঙিয়ে,36,43,0.16755,0.03093,1.05285
আদুরে,46,54,0.16745,0.03093,1.0528
ঘেন্না,130,91,0.18889,0.04167,1.05278
ঝাঁট,54,25,0.1673,0.03093,1.05272
সামলে,500,527,0.21068,0.05263,1.05271
আভাস,432,159,0.23301,0.06383,1.05267
চিরুনি,108,38,0.16715,0.03093,1.05265
সাইকেলের,76,84,0.14607,0.02041,1.05263
অপমানিত,107,78,0.21046,0.05263,1.0526
আলগা,211,151,0.21045,0.05263,1.05259
অবিচল,50,51,0.12524,0.0101,1.05252
একপাশ,21,88,0.12518,0.0101,1.05249
স্ট্রিট,96,236,0.27883,0.08696,1.05246
কোপে,34,28,0.16676,0.03093,1.05245
আসছিল,366,442,0.21012,0.05263,1.05243
লিকলি,49,21,0.16669,0.03093,1.05242
বাঁচা,415,496,0.32705,0.11111,1.05241
বাঁচান,21,51,0.12501,0.0101,1.0524
করেননি,431,675,0.23244,0.06383,1.05239
গভীরতম,33,28,0.12497,0.0101,1.05238
কায়েম,55,45,0.18803,0.04167,1.05235
কোনায়,71,189,0.16651,0.03093,1.05233
আরেকদিন,24,23,0.10464,0.0,1.05232
কুণ্ডলী,61,45,0.16645,0.03093,1.0523
বাঁচলে,22,34,0.14542,0.02041,1.0523
বেরোবার,72,85,0.1877,0.04167,1.05218
বেশিদূর,39,30,0.14516,0.02041,1.05217
অকালে,51,20,0.16612,0.03093,1.05213
এতক্ষণ,940,538,0.23189,0.06383,1.05211
লিপিবদ্ধ,35,44,0.12436,0.0101,1.05208
আদা,39,26,0.1449,0.02041,1.05204
রুষ্ট,47,25,0.14485,0.02041,1.05202
অ্যাণ্ড,40,62,0.23168,0.06383,1.05201
দোকানদার,25,20,0.12421,0.0101,1.05201
সন্তান,693,1804,0.30178,0.0989,1.05199
সেইটাই,82,41,0.14479,0.02041,1.05199
উচ্ছ্বাস,73,120,0.25451,0.07527,1.05198
যাঃ,128,55,0.14476,0.02041,1.05197
ঝুঁকিয়ে,22,68,0.16575,0.03093,1.05195
প্রাণী,331,928,0.27776,0.08696,1.05192
পিটপিট,60,92,0.14462,0.02041,1.0519
সায়,243,256,0.20903,0.05263,1.05188
আয়ন,174,222,0.20898,0.05263,1.05186
অভ্যর্থনা,206,61,0.23132,0.06383,1.05183
শাবল,63,26,0.1443,0.02041,1.05174
বেয়া,189,65,0.18668,0.04167,1.05168
কয়েকমাস,23,38,0.14406,0.02041,1.05162
খেতের,34,28,0.16508,0.03093,1.05161
মূলে,189,56,0.144,0.02041,1.05159
ব্যাঙ্ক,183,103,0.20841,0.05263,1.05157
বইপত্র,27,76,0.18626,0.04167,1.05146
বন্যায়,58,25,0.18621,0.04167,1.05144
এপ্রিল,89,545,0.35,0.1236,1.0514
বিস্বাদ,46,27,0.16464,0.03093,1.05139
শায়িত,37,27,0.16452,0.03093,1.05133
কেক,60,112,0.25316,0.07527,1.05131
আড়ত,48,27,0.16442,0.03093,1.05128
ট্যাবলেট,21,110,0.20782,0.05263,1.05128
উৎকট,52,42,0.16438,0.03093,1.05126
তোড়া,41,27,0.16437,0.03093,1.05126
ঘটলো,39,43,0.16432,0.03093,1.05123
উৎপত্তি,83,42,0.16425,0.03093,1.0512
বালির,138,153,0.18572,0.04167,1.05119
বুঝিনি,41,70,0.16423,0.03093,1.05119
ভুলবে,36,20,0.12258,0.0101,1.05119
পাল্লায়,122,83,0.18562,0.04167,1.05114
প্রাচুর্য,55,23,0.14302,0.02041,1.0511
রোদে,242,233,0.20744,0.05263,1.05109
চূড়ায়,43,82,0.14294,0.02041,1.05106
দুর্ভেদ্য,68,46,0.14289,0.02041,1.05104
শৈশব,80,158,0.20735,0.05263,1.05104
চেয়েছিলে,28,24,0.10205,0.0,1.05102
প্রাণ,1817,998,0.29985,0.0989,1.05102
চাড়া,54,21,0.18533,0.04167,1.051
তিনেকের,40,25,0.18534,0.04167,1.051
খুঁজ,630,1019,0.29976,0.0989,1.05098
বাঁকিয়ে,91,27,0.14272,0.02041,1.05095
টাউনে,30,27,0.14261,0.02041,1.0509
মারত,37,24,0.16366,0.03093,1.0509
শীতকাল,54,50,0.16355,0.03093,1.05085
স্টেশনে,485,466,0.22936,0.06383,1.05085
এপ,27,23,0.16351,0.03093,1.05083
দালানে,42,45,0.22915,0.06383,1.05075
মধ্যযুগীয়,25,20,0.12167,0.0101,1.05073
খরচা,95,41,0.14222,0.02041,1.0507
পত্রে,25,27,0.12139,0.0101,1.0506
বরযাত্রী,41,23,0.12135,0.0101,1.05057
ঘাস,448,443,0.22878,0.06383,1.05056
পুত্রসন্তান,21,44,0.14192,0.02041,1.05055
আইজ,31,94,0.18442,0.04167,1.05054
ভাল্লুক,61,20,0.18436,0.04167,1.05051
ভ্রান্ত,43,20,0.10088,0.0,1.05044
কমাস,33,29,0.12105,0.0101,1.05042
সিঁদুর,204,52,0.2061,0.05263,1.05042
ভালোবাসা,264,658,0.27474,0.08696,1.05041
মেলল,21,35,0.12092,0.0101,1.05036
আন্তরিকতা,26,43,0.10063,0.0,1.05031
নির্জীব,75,31,0.16239,0.03093,1.05027
রাস্তাঘাট,50,85,0.18382,0.04167,1.05024
অবচেতন,79,71,0.12066,0.0101,1.05023
বাটি,186,187,0.14126,0.02041,1.05022
ব্যাণ্ডেজ,34,36,0.18377,0.04167,1.05022
নামতে,36,64,0.16216,0.03093,1.05015
ফেললো,52,86,0.1411,0.02041,1.05014
আং,334,113,0.27413,0.08696,1.05011
ভট্টাচার্যের,31,30,0.1409,0.02041,1.05004
ব্রাহ্ম,40,26,0.12026,0.0101,1.05003
ভ্রূ,259,26,0.20522,0.05263,1.04998
তিনমাস,23,32,0.12013,0.0101,1.04997
সপ্রতিভ,36,35,0.16177,0.03093,1.04996
হাতুড়ি,55,73,0.22752,0.06383,1.04993
করতা,41,68,0.1617,0.03093,1.04992
রচনায়,115,31,0.16169,0.03093,1.04992
তের,29,30,0.20508,0.05263,1.04991
পাঁচেকের,23,21,0.16168,0.03093,1.04991
মোয়া,36,22,0.20504,0.05263,1.04989
হাসাহাসি,80,81,0.14055,0.02041,1.04987
দেখবি,149,122,0.27362,0.08696,1.04985
অশরীরী,86,37,0.20488,0.05263,1.04981
সিমেন্ট,49,132,0.16145,0.03093,1.04979
সিরিঞ্জ,81,72,0.22723,0.06383,1.04979
অত্যাচারী,32,25,0.1197,0.0101,1.04975
ভালোবাসো,27,26,0.11968,0.0101,1.04974
নুইয়ে,30,24,0.14026,0.02041,1.04972
শিখবে,39,36,0.16127,0.03093,1.04971
নিশুতি,31,24,0.11956,0.0101,1.04968
প্রাচীর,156,120,0.18268,0.04167,1.04968
অনুশাসন,32,35,0.16117,0.03093,1.04966
রাখলো,58,61,0.14014,0.02041,1.04966
খোঁজখবর,118,240,0.20447,0.05263,1.0496
আলগো,29,25,0.11937,0.0101,1.04959
বুজল,25,29,0.09904,0.0,1.04952
রুম,115,967,0.34607,0.1236,1.04944
গোলমেল,44,46,0.1396,0.02041,1.04939
সহজিয়া,55,62,0.11888,0.0101,1.04934
ফিরলো,53,28,0.16042,0.03093,1.04928
আগামীকাল,87,493,0.249,0.07527,1.04923
ছুটি,911,1099,0.22612,0.06383,1.04923
পাঠিয়েছিল,54,68,0.20366,0.05263,1.0492
ল্যাম্পপোস্ট,27,30,0.11855,0.0101,1.04917
কোনদিন,770,156,0.27219,0.08696,1.04914
ঘাড়ে,403,307,0.20354,0.05263,1.04914
বেরুচ্,127,47,0.18153,0.04167,1.0491
বইও,22,29,0.11839,0.0101,1.04909
বাউলে,23,27,0.13896,0.02041,1.04907
সেজেগুজে,33,37,0.1183,0.0101,1.04905
ক্ষে,58,21,0.13889,0.02041,1.04904
ঝেড়ে,157,189,0.20334,0.05263,1.04904
থু,27,36,0.15994,0.03093,1.04904
বিভোর,62,32,0.18139,0.04167,1.04903
কাঁপা,53,264,0.24857,0.07527,1.04902
সম্বিৎ,40,27,0.18122,0.04167,1.04895
উনিশশো,31,24,0.18109,0.04167,1.04888
থান,76,23,0.20284,0.05263,1.04879
কোষে,22,23,0.11772,0.0101,1.04876
উদ্যম,64,33,0.11769,0.0101,1.04875
পচা,164,113,0.20274,0.05263,1.04874
গ্লানি,151,35,0.20253,0.05263,1.04863
মাঝি,346,159,0.29501,0.0989,1.0486
হাতল,100,127,0.18051,0.04167,1.04859
নিষ্প্রাণ,42,25,0.13796,0.02041,1.04857
তুলল,404,604,0.27095,0.08696,1.04852
পুরুষ,1707,1751,0.24756,0.07527,1.04851
অসহায়,574,490,0.27088,0.08696,1.04848
উর্দি,20,25,0.11714,0.0101,1.04847
নামিয়ে,869,1323,0.24742,0.07527,1.04844
নির্জনতা,41,26,0.13762,0.02041,1.0484
যেতাম,177,220,0.20202,0.05263,1.04838
ঠোট,23,75,0.18002,0.04167,1.04834
আওয়াজে,88,292,0.22432,0.06383,1.04833
হেসেছি,22,27,0.09663,0.0,1.04832
ভালোমানুষ,47,20,0.11665,0.0101,1.04823
অক্ষম,107,60,0.17978,0.04167,1.04822
পালাবে,93,58,0.17973,0.04167,1.0482
নাড়িয়ে,34,91,0.22394,0.06383,1.04814
বিগড়ে,135,51,0.20152,0.05263,1.04813
পচে,63,78,0.20145,0.05263,1.04809
ব্যাপারটায়,27,33,0.11628,0.0101,1.04804
সম্মোহিত,38,34,0.1369,0.02041,1.04804
বদনাম,106,65,0.15792,0.03093,1.04803
যাচ্,939,956,0.24659,0.07527,1.04803
উৎকর্ষ,49,40,0.09595,0.0,1.04797
জলদি,80,150,0.1578,0.03093,1.04797
ভাইকে,180,239,0.22358,0.06383,1.04796
আলো,3365,4763,0.20112,0.05263,1.04793
দেখছিস,120,51,0.17918,0.04167,1.04792
হলি,42,52,0.22346,0.06383,1.0479
ট্রামে,81,31,0.17898,0.04167,1.04782
বাগানে,458,288,0.24611,0.07527,1.04779
বোয়াল,25,29,0.17887,0.04167,1.04777
মহাদেশের,45,23,0.17881,0.04167,1.04774
জাগতিক,21,54,0.11564,0.0101,1.04772
বাবামা,69,388,0.2007,0.05263,1.04772
নাইট,78,134,0.31756,0.11111,1.04767
নৌকায়,206,223,0.24585,0.07527,1.04766
দুর্বিষহ,27,29,0.15712,0.03093,1.04763
এটুকু,194,276,0.20041,0.05263,1.04757
বড়ি,100,48,0.20036,0.05263,1.04755
ঘেউ,71,87,0.22269,0.06383,1.04752
বৈশাখ,133,72,0.22266,0.06383,1.0475
সম্ভ্রান্ত,45,21,0.13574,0.02041,1.04746
ঢেউয়ে,54,29,0.15676,0.03093,1.04745
উচ্চবাচ্য,32,23,0.11508,0.0101,1.04744
ঠাস,139,97,0.2225,0.06383,1.04742
প্রবৃত্তির,30,24,0.13555,0.02041,1.04737
মাগী,73,33,0.17805,0.04167,1.04736
মুখর,79,74,0.17803,0.04167,1.04735
চেঁচামেচি,154,163,0.19992,0.05263,1.04733
জানোয়,399,119,0.29246,0.0989,1.04733
অসম্মান,44,50,0.11473,0.0101,1.04726
টানটান,21,104,0.17779,0.04167,1.04723
হাতির,147,227,0.22196,0.06383,1.04715
সংবাদপত্রে,50,24,0.13505,0.02041,1.04712
উপলব্ধি,323,168,0.19948,0.05263,1.04711
গার্ল,21,42,0.22187,0.06383,1.04711
জেলায়,135,265,0.22188,0.06383,1.04711
দগদগে,20,22,0.1144,0.0101,1.0471
নড়েচড়ে,75,136,0.1775,0.04167,1.04708
চাঁ,594,438,0.26799,0.08696,1.04704
আকুতি,40,65,0.17739,0.04167,1.04703
চৌকাঠ,83,45,0.15592,0.03093,1.04703
উত্তরদি,23,34,0.13485,0.02041,1.04702
খাঁকারি,24,32,0.13486,0.02041,1.04702
ট্যাক্সির,39,44,0.11416,0.0101,1.04698
শাদি,34,26,0.11413,0.0101,1.04697
ফাঁকা,411,744,0.26777,0.08696,1.04693
স্বামী,1069,1133,0.26771,0.08696,1.0469
আড়াইশো,21,24,0.11396,0.0101,1.04688
আসত,584,438,0.24431,0.07527,1.04688
লুকোচুরি,75,55,0.19901,0.05263,1.04688
ডাইনে,113,20,0.17706,0.04167,1.04686
ছুঁইয়ে,50,40,0.15551,0.03093,1.04683
টেলিফোনটা,33,93,0.22132,0.06383,1.04683
অভিব্যক্তি,117,98,0.19886,0.05263,1.0468
বলেনি,378,463,0.22126,0.06383,1.0468
যাকগে,86,89,0.15535,0.03093,1.04675
পিপাসা,59,26,0.15532,0.03093,1.04673
অপূর্ব,309,210,0.29125,0.0989,1.04672
মধ্যবিত্ত,102,179,0.24386,0.07527,1.04666
আতাউর,102,48,0.17664,0.04167,1.04665
বাহ্যিক,23,48,0.13407,0.02041,1.04663
বেরোয়নি,37,22,0.11347,0.0101,1.04663
পৌঁছবে,53,28,0.13401,0.02041,1.04659
নাড়,325,666,0.29089,0.0989,1.04655
সৌন্দর্য,393,327,0.22062,0.06383,1.04648
হিমালয়,114,131,0.19821,0.05263,1.04648
চারধারে,35,62,0.15478,0.03093,1.04646
গেলাসে,56,21,0.13363,0.02041,1.0464
অশেষ,71,27,0.11299,0.0101,1.04639
বের,2604,7394,0.17612,0.04167,1.04639
সাতদিন,150,73,0.29055,0.0989,1.04638
বোঝেনি,45,25,0.15461,0.03093,1.04637
লজেন্স,22,27,0.15458,0.03093,1.04636
তারস্বরে,84,36,0.15449,0.03093,1.04632
খিদেয়,50,31,0.15444,0.03093,1.04629
লোহ,495,374,0.2202,0.06383,1.04627
লিফট,36,200,0.19779,0.05263,1.04626
পিতা,373,231,0.26637,0.08696,1.04623
ডাকবে,86,77,0.15422,0.03093,1.04618
কলিং,35,43,0.19761,0.05263,1.04617
বসো,188,116,0.1542,0.03093,1.04617
হ্যারিকেন,62,25,0.13315,0.02041,1.04617
দ্বিধাগ্রস্ত,25,51,0.11251,0.0101,1.04616
উপেক্ষিত,20,33,0.13309,0.02041,1.04614
তোমায়,820,490,0.21991,0.06383,1.04613
উনুন,218,39,0.17557,0.04167,1.04612
দুঃসহ,86,34,0.19741,0.05263,1.04607
কইরা,67,375,0.33932,0.1236,1.04606
প্রাপ্য,126,134,0.15389,0.03093,1.04602
মুখস্থ,138,161,0.26594,0.08696,1.04602
বেদি,36,49,0.15387,0.03093,1.04601
জেনেশুনে,46,46,0.15386,0.03093,1.046
পড়তাম,58,80,0.15386,0.03093,1.046
বেড়াল,330,202,0.26584,0.08696,1.04597
ভুল,2441,2862,0.26578,0.08696,1.04593
কল্পনা,757,537,0.28965,0.0989,1.04592
পোষাক,27,46,0.17518,0.04167,1.04592
দেওয়ালে,306,335,0.21946,0.06383,1.0459
ধরায়,53,45,0.21927,0.06383,1.04581
ব্যাপারটা,2208,2272,0.24217,0.07527,1.04581
গণতান্ত্রিক,61,251,0.24213,0.07527,1.0458
পোস্টমর্টেম,57,62,0.15341,0.03093,1.04578
বিস্ময়কর,123,112,0.17487,0.04167,1.04577
অনুভব,1272,739,0.19679,0.05263,1.04576
পোষা,131,128,0.24206,0.07527,1.04576
লরি,65,69,0.17485,0.04167,1.04576
সাহিত্য,1198,640,0.28932,0.0989,1.04576
উদ্ভব,167,20,0.15333,0.03093,1.04574
তুলবে,110,152,0.24201,0.07527,1.04574
নিষ্ঠুরতা,45,54,0.13226,0.02041,1.04572
শুনব,145,127,0.15328,0.03093,1.04571
চুড়ো,32,22,0.11158,0.0101,1.04569
গৌণ,39,23,0.11156,0.0101,1.04568
প্রতিফলিত,65,86,0.13217,0.02041,1.04568
খুঁটে,85,40,0.15316,0.03093,1.04565
ঘটা,146,219,0.2652,0.08696,1.04564
ছানা,149,73,0.19649,0.05263,1.04561
রাস্ত,943,953,0.19648,0.05263,1.04561
গল্পউপন্যাস,22,51,0.153,0.03093,1.04557
শতাব্দীর,125,96,0.1964,0.05263,1.04557
অবিচ,73,54,0.15294,0.03093,1.04554
পাগলামি,146,114,0.21875,0.06383,1.04554
কামড়ায়,38,22,0.13184,0.02041,1.04551
রান্নাবান্না,45,39,0.13181,0.02041,1.0455
দুপাশে,259,308,0.19622,0.05263,1.04548
অনুবা,29,20,0.17427,0.04167,1.04547
ঔদ্ধত্য,47,28,0.15274,0.03093,1.04544
বহুদূরে,41,32,0.15265,0.03093,1.0454
স্ত্রী,1206,1897,0.26462,0.08696,1.04535
দুবছর,135,165,0.21832,0.06383,1.04533
মায়ায়,48,33,0.15241,0.03093,1.04528
আটদশ,66,24,0.11073,0.0101,1.04526
বেহায়া,49,22,0.15236,0.03093,1.04525
ফেলেছেন,115,209,0.19575,0.05263,1.04524
লালিত,33,25,0.13119,0.02041,1.04519
বিরহ,80,35,0.15214,0.03093,1.04514
অদেখা,25,21,0.11041,0.0101,1.04511
বাঁশঝাড়,59,23,0.13094,0.02041,1.04506
বর্ষায়,44,61,0.13089,0.02041,1.04504
ভদ্রভাবে,29,25,0.11028,0.0101,1.04504
লেলিয়ে,22,21,0.08998,0.0,1.04499
ফেরেনি,77,68,0.15179,0.03093,1.04497
জ্ঞানী,115,80,0.21757,0.06383,1.04495
শিখ,456,334,0.31208,0.11111,1.04493
ঘটি,140,37,0.21734,0.06383,1.04484
রচিত,292,128,0.17295,0.04167,1.04481
সাহচর্য,36,24,0.0896,0.0,1.0448
কোরো,387,340,0.24011,0.07527,1.04479
ফোঁস,161,120,0.24002,0.07527,1.04474
বাইরে,3992,4734,0.17281,0.04167,1.04474
বাই,101,263,0.28724,0.0989,1.04472
টাকাকড়ি,80,20,0.1727,0.04167,1.04468
জৈবিক,23,33,0.13014,0.02041,1.04466
মেত,174,139,0.17261,0.04167,1.04464
যেয়ো,138,98,0.15113,0.03093,1.04464
ভাগ্যবান,71,61,0.15109,0.03093,1.04462
লোকালয়,65,34,0.15104,0.03093,1.04459
গলির,225,207,0.17246,0.04167,1.04456
বেড়,782,1226,0.33625,0.1236,1.04453
সংসারী,43,40,0.12977,0.02041,1.04448
বেহালা,68,47,0.23948,0.07527,1.04447
ভেড়া,39,59,0.15079,0.03093,1.04447
তেত,66,79,0.19398,0.05263,1.04436
সঙ্গীত,244,99,0.19399,0.05263,1.04436
আনো,56,50,0.15052,0.03093,1.04433
রসবোধ,39,34,0.12947,0.02041,1.04433
কিছুতে,1227,770,0.23911,0.07527,1.04429
কৌতূহল,605,451,0.2624,0.08696,1.04425
লেপটে,36,22,0.10852,0.0101,1.04416
বিরক্তি,258,239,0.21594,0.06383,1.04414
ঘোরে,309,185,0.23867,0.07527,1.04407
রিভলভ,116,234,0.21574,0.06383,1.04404
শুনছি,62,87,0.17135,0.04167,1.04401
মিহি,129,99,0.19323,0.05263,1.04399
তোল,262,639,0.31004,0.11111,1.04391
প্রতিপন্ন,31,29,0.10801,0.0101,1.0439
ইন,88,702,0.44072,0.17647,1.04389
জাগায়,82,24,0.14963,0.03093,1.04389
প্রতিষ্ঠ,51,147,0.17095,0.04167,1.04381
গুদাম,68,42,0.14945,0.03093,1.0438
নেবো,57,50,0.17094,0.04167,1.0438
চরাচর,21,24,0.10775,0.0101,1.04378
ঝাঁকুনি,164,138,0.17077,0.04167,1.04372
লকেট,26,39,0.1493,0.03093,1.04372
রে,2739,1327,0.30959,0.11111,1.04369
লুকো,40,28,0.1282,0.02041,1.04369
গরমে,86,164,0.21493,0.06383,1.04364
পাচ্ছিস,50,42,0.14912,0.03093,1.04363
ভাববে,170,188,0.19252,0.05263,1.04363
ইংরেজিতে,125,280,0.26114,0.08696,1.04361
ওয়ান,50,239,0.33439,0.1236,1.0436
রাত্তিরে,323,56,0.21484,0.06383,1.04359
শিখেছেন,20,22,0.14899,0.03093,1.04357
অলীক,39,37,0.17045,0.04167,1.04356
দালান,124,197,0.19236,0.05263,1.04355
সাধ্যম,21,37,0.12791,0.02041,1.04355
চালা,680,708,0.28482,0.0989,1.04351
সাম্য,58,38,0.12767,0.02041,1.04343
ভুলিনি,39,32,0.10704,0.0101,1.04342
উসখুস,43,29,0.14868,0.03093,1.04341
ভুরু,221,786,0.26072,0.08696,1.04341
মুড়ে,89,85,0.14864,0.03093,1.04339
নেন,199,1093,0.3089,0.11111,1.04334
এগুচ্,35,50,0.12747,0.02041,1.04333
যাননি,151,151,0.14851,0.03093,1.04333
বেয়াদব,24,25,0.10684,0.0101,1.04332
সিঁটিয়ে,20,25,0.10685,0.0101,1.04332
চিবু,121,44,0.16993,0.04167,1.0433
তাড়না,23,35,0.0866,0.0,1.0433
ফুটিয়ে,131,217,0.23703,0.07527,1.04325
ফ্ল্যাটে,96,328,0.26035,0.08696,1.04322
পাউরু,21,129,0.21407,0.06383,1.04321
পালক,145,155,0.19155,0.05263,1.04314
বৈচিত্র্য,103,93,0.16961,0.04167,1.04314
আড়া,207,234,0.26013,0.08696,1.04311
সংখ্যাগরিষ্ঠ,30,36,0.14799,0.03093,1.04307
দিচ্ছিল,173,255,0.16944,0.04167,1.04306
ড্রাইভার,77,212,0.23658,0.07527,1.04302
তালগোল,34,46,0.14771,0.03093,1.04293
সমারোহ,64,20,0.16914,0.04167,1.0429
বাগিয়ে,88,54,0.19104,0.05263,1.04289
বুঝেছিস,31,75,0.12655,0.02041,1.04287
চুড়ি,220,48,0.21335,0.06383,1.04284
তৃষ্ণা,91,68,0.21331,0.06383,1.04282
জন্মেছিল,41,24,0.14747,0.03093,1.04281
আত্মীয়স্বজন,178,212,0.23604,0.07527,1.04275
ফটো,300,137,0.25931,0.08696,1.0427
পড়বি,58,33,0.16863,0.04167,1.04265
যাওনি,37,30,0.0853,0.0,1.04265
ঝলমলে,54,122,0.19054,0.05263,1.04264
গভীরতা,58,90,0.14703,0.03093,1.04259
মুক্তোর,49,22,0.16848,0.04167,1.04257
গল্পগুজব,56,43,0.1684,0.04167,1.04254
দুঃস্বপ্ন,111,196,0.21264,0.06383,1.04249
ষোল,98,34,0.21263,0.06383,1.04249
করেছো,24,21,0.10516,0.0101,1.04248
কাঁপিয়ে,167,119,0.19017,0.05263,1.04246
হেঁচকি,30,25,0.16824,0.04167,1.04245
খিল,201,68,0.21251,0.06383,1.04243
সুইচ,120,231,0.21249,0.06383,1.04242
শুনেছেন,220,220,0.21242,0.06383,1.04238
অন্যায়ভাবে,29,23,0.10494,0.0101,1.04237
শূন্যতায়,21,22,0.10491,0.0101,1.04235
এনেছিল,152,102,0.2123,0.06383,1.04232
ঘুণাক্ষরে,65,51,0.14639,0.03093,1.04227
পাওনি,64,37,0.16787,0.04167,1.04227
বোলো,160,104,0.12531,0.02041,1.04225
ভাইয়,307,629,0.28228,0.0989,1.04224
পরিপূর্ণ,200,116,0.21208,0.06383,1.04221
সইতে,216,75,0.16773,0.04167,1.0422
অনেকক্ষণ,994,597,0.21198,0.06383,1.04216
করছিল,1145,1515,0.21191,0.06383,1.04212
মারতে,27,45,0.10445,0.0101,1.04212
মিঠা,71,22,0.21181,0.06383,1.04208
বিবাহিত,78,132,0.14588,0.03093,1.04201
পাকিয়ে,367,245,0.23441,0.07527,1.04194
পড়ো,158,164,0.21144,0.06383,1.04189
গুলির,110,304,0.18896,0.05263,1.04185
ফোটা,52,63,0.18892,0.05263,1.04183
কুঁড়েঘর,33,20,0.14546,0.03093,1.0418
যুক্তির,82,53,0.12434,0.02041,1.04176
অপেক্ষা,1330,2332,0.23393,0.07527,1.0417
মুষলধারে,27,21,0.12422,0.02041,1.0417
চারেক,130,59,0.23392,0.07527,1.04169
ছুরি,268,501,0.25719,0.08696,1.04164
তক্তা,37,74,0.1666,0.04167,1.04163
চৈতন্যদেবের,21,28,0.10342,0.0101,1.04161
মেঝের,254,220,0.16617,0.04167,1.04142
পাঁচসাত,73,20,0.21037,0.06383,1.04135
সূক্ষ্ম,249,198,0.18794,0.05263,1.04134
ভালবাসা,465,188,0.25656,0.08696,1.04132
ভাবিনি,119,146,0.16584,0.04167,1.04125
ফাঁদে,102,155,0.21014,0.06383,1.04124
বোঝো,61,78,0.14434,0.03093,1.04124
ভ্রাতা,26,27,0.12322,0.02041,1.0412
ঝটকা,40,105,0.16561,0.04167,1.04114
খুশির,131,67,0.1655,0.04167,1.04108
কাঁচুমাচু,34,60,0.12294,0.02041,1.04106
মাড়িয়ে,78,55,0.16545,0.04167,1.04106
মোটর,460,236,0.3293,0.1236,1.04106
অশ্রু,186,118,0.20976,0.06383,1.04105
আগ্,42,27,0.16542,0.04167,1.04105
থামা,144,318,0.23262,0.07527,1.04104
হাতকড়া,74,63,0.12288,0.02041,1.04103
শুনিয়ে,195,132,0.25596,0.08696,1.04102
কৌতূহলী,141,167,0.20966,0.06383,1.041
তাত্ত্বিক,31,51,0.12278,0.02041,1.04098
মানুষ,12927,19304,0.16522,0.04167,1.04095
নিঃসন্তান,25,25,0.12265,0.02041,1.04092
চারপাঁচ,89,81,0.18708,0.05263,1.04091
পৈশাচিক,77,36,0.14365,0.03093,1.0409
খাদ,81,79,0.18698,0.05263,1.04086
গাছগাছালির,25,22,0.10187,0.0101,1.04084
রাগারাগি,37,53,0.10187,0.0101,1.04084
ডাকলে,170,116,0.18677,0.05263,1.04075
মরতে,25,28,0.10169,0.0101,1.04075
মতভেদ,25,27,0.12228,0.02041,1.04073
আষ্টেপৃষ্ঠে,26,35,0.12222,0.02041,1.0407
ছুটল,145,143,0.16467,0.04167,1.04067
বেঁচ,26,24,0.08125,0.0,1.04063
যৌবনে,100,56,0.20888,0.06383,1.04061
সংগ্রামে,56,22,0.10135,0.0101,1.04057
রাখব,412,233,0.25499,0.08696,1.04054
হইহই,43,61,0.14294,0.03093,1.04054
পাহাড়ী,44,25,0.1863,0.05263,1.04052
অপরূপ,202,72,0.18617,0.05263,1.04045
কেড়ে,364,314,0.20857,0.06383,1.04045
কোনওদিন,778,491,0.2787,0.0989,1.04045
ইন্দ্রিয়,57,89,0.14272,0.03093,1.04043
কান,1869,1363,0.18611,0.05263,1.04043
অমায়িক,90,35,0.16414,0.04167,1.0404
একটু,13857,11676,0.16409,0.04167,1.04038
পিছলে,84,243,0.20839,0.06383,1.04037
নিহিত,78,29,0.10092,0.0101,1.04036
লজ্জা,1047,582,0.27849,0.0989,1.04034
হলদে,232,136,0.20832,0.06383,1.04033
কলেজ,742,1656,0.27843,0.0989,1.04031
বাষ্প,64,40,0.16394,0.04167,1.04031
আঁশটে,20,34,0.12137,0.02041,1.04027
দ্যাখ,303,206,0.2081,0.06383,1.04022
ধুলোয়,97,61,0.18566,0.05263,1.0402
মাতৃভ,23,26,0.10059,0.0101,1.04019
বিশদ,38,34,0.12115,0.02041,1.04016
স্থায়িত্ব,20,27,0.1211,0.02041,1.04014
