word,count_a,count_b,delta_cos,neighbor_jaccard,change_score
বাষ্প,64,63,0.15719,0.05263,1.02596
হিমালয়,114,235,0.24972,0.0989,1.02596
ওঘরে,53,66,0.15713,0.05263,1.02593
এম,224,642,0.27403,0.11111,1.0259
জোনাকি,62,148,0.17945,0.06383,1.0259
চূড়,28,29,0.13511,0.04167,1.02589
পঙ্গু,76,112,0.15705,0.05263,1.02589
দুজনে,1962,3400,0.20218,0.07527,1.02582
সিড়ি,20,41,0.15686,0.05263,1.0258
ঘ্রাণ,50,81,0.20211,0.07527,1.02578
শিউ,63,76,0.17917,0.06383,1.02576
ঝলসানো,38,40,0.15674,0.05263,1.02574
নিষ্ঠুরতা,45,58,0.13479,0.04167,1.02573
ডায়েরি,55,185,0.24923,0.0989,1.02571
পাঠক,372,269,0.22533,0.08696,1.02571
হাতঘড়ি,66,118,0.1566,0.05263,1.02567
ঝালর,29,51,0.09209,0.02041,1.02564
চুম্বন,106,133,0.15646,0.05263,1.0256
সাপটে,30,22,0.11303,0.03093,1.02559
যাঃ,128,330,0.17877,0.06383,1.02556
বুদ্ধিমান,242,593,0.27329,0.11111,1.02553
খাবা,1239,2294,0.2488,0.0989,1.0255
ফলাফল,58,81,0.15624,0.05263,1.02549
বাতলে,43,35,0.11284,0.03093,1.02549
বর্ণনা,401,713,0.24873,0.0989,1.02547
চাইলেও,57,126,0.13426,0.04167,1.02546
সংশোধন,61,97,0.17851,0.06383,1.02542
বিশ্লেষণ,132,109,0.13413,0.04167,1.0254
উপহ,232,431,0.22469,0.08696,1.02539
লড়া,367,959,0.27296,0.11111,1.02537
বৈদিক,83,106,0.13406,0.04167,1.02536
করিতে,134,95,0.17837,0.06383,1.02535
চিহ্ন,544,863,0.22457,0.08696,1.02533
শুনল,225,488,0.20116,0.07527,1.02531
উত্তরপূর্ব,21,35,0.11244,0.03093,1.02529
লোকজন,505,1500,0.24831,0.0989,1.02525
গোছগাছ,36,63,0.15575,0.05263,1.02524
গজায়,24,39,0.13376,0.04167,1.02521
অধিপতি,27,45,0.11222,0.03093,1.02518
ভাঙেনি,25,75,0.20073,0.07527,1.0251
বিপর্যয়,92,104,0.20071,0.07527,1.02509
উলঙ্গ,78,117,0.24793,0.0989,1.02506
নিয়ম,506,1018,0.29726,0.1236,1.02503
বাঁধন,149,231,0.22387,0.08696,1.02498
সার,3147,5283,0.1552,0.05263,1.02497
করো,1470,3076,0.22382,0.08696,1.02495
খ্রিস্টান,36,88,0.17741,0.06383,1.02487
নিমন্ত্রণ,222,183,0.20028,0.07527,1.02487
সরলতা,30,27,0.11154,0.03093,1.02484
সাড়া,710,1048,0.2236,0.08696,1.02484
হিংসে,81,137,0.15494,0.05263,1.02484
পরীক্ষ,157,236,0.24737,0.0989,1.02478
আধো,81,86,0.17712,0.06383,1.02473
ধার,1166,1366,0.24725,0.0989,1.02473
রান্নাঘর,319,443,0.22337,0.08696,1.02473
যাসনি,43,34,0.13278,0.04167,1.02472
বিধবা,321,620,0.24716,0.0989,1.02468
সাইকেলের,76,127,0.17702,0.06383,1.02468
গুচ্,67,42,0.15455,0.05263,1.02464
নাদুসনুদুস,24,41,0.17685,0.06383,1.02459
জলদি,80,135,0.15441,0.05263,1.02458
পিছিয়ে,250,582,0.22302,0.08696,1.02455
দিশেহা,119,134,0.19963,0.07527,1.02454
দস্যু,597,565,0.29615,0.1236,1.02448
গলিটা,69,94,0.1766,0.06383,1.02447
নেভ,30,120,0.19947,0.07527,1.02447
পোষাবে,23,29,0.08975,0.02041,1.02447
প্রহরে,34,41,0.1766,0.06383,1.02447
দাঁড়িয়েছি,82,143,0.15405,0.05263,1.02439
অনুমানে,35,45,0.13203,0.04167,1.02435
ডিউ,136,282,0.22257,0.08696,1.02433
উচ্চারণে,54,107,0.17623,0.06383,1.02429
বিক্রির,41,89,0.15385,0.05263,1.02429
লোভনীয়,49,83,0.19899,0.07527,1.02423
মূর্খ,118,105,0.17593,0.06383,1.02414
সেইটেই,116,151,0.19859,0.07527,1.02403
সুটকেশ,63,42,0.15323,0.05263,1.02399
সিঙ্গাপুর,26,54,0.15319,0.05263,1.02396
দুশ্চিন্তায়,46,83,0.19839,0.07527,1.02393
পাপে,42,46,0.15313,0.05263,1.02393
সুবু,24,24,0.06806,0.0101,1.02393
বিস্তৃত,233,231,0.19836,0.07527,1.02391
নোনা,70,94,0.19827,0.07527,1.02387
জড়িয়ে,1160,2307,0.2216,0.08696,1.02384
ইহাই,92,102,0.13099,0.04167,1.02383
বাঙলাদেশ,62,24,0.10951,0.03093,1.02383
সরি,43,289,0.19813,0.07527,1.0238
দেখিয়ে,1062,2097,0.24537,0.0989,1.02378
পোড়ে,44,36,0.15276,0.05263,1.02375
বিরুদ্ধে,818,902,0.22141,0.08696,1.02375
পুরাণে,39,43,0.06762,0.0101,1.02371
নার্ভাস,54,256,0.22132,0.08696,1.0237
মোতায়,20,50,0.13074,0.04167,1.0237
ফোঁ,418,634,0.26959,0.11111,1.02368
কৃতজ্ঞতায়,39,42,0.19788,0.07527,1.02367
লাঘব,44,28,0.15253,0.05263,1.02363
শক্তি,1239,1208,0.22118,0.08696,1.02363
অকাট্য,33,29,0.10908,0.03093,1.02361
আচম্বি,41,57,0.10907,0.03093,1.02361
অকৃত্রিম,68,53,0.1305,0.04167,1.02358
কিলোমি,21,229,0.17483,0.06383,1.02358
কাউকে,155,267,0.15229,0.05263,1.02351
কম্যুনিস্ট,32,74,0.13031,0.04167,1.02349
সরঞ্জাম,106,154,0.22089,0.08696,1.02349
এইটুকুই,67,98,0.1522,0.05263,1.02347
পাঠায়,95,140,0.17455,0.06383,1.02344
অতিষ্ঠ,47,57,0.17453,0.06383,1.02343
অনুতাপ,83,52,0.1745,0.06383,1.02342
নির্জীব,75,64,0.13013,0.04167,1.0234
ক্যাশ,47,105,0.17444,0.06383,1.02339
থলি,113,160,0.24459,0.0989,1.02339
রাত্র,316,227,0.22061,0.08696,1.02335
অপূর্ব,309,444,0.24445,0.0989,1.02332
খুন্তি,25,22,0.08746,0.02041,1.02332
চালচলন,67,82,0.22054,0.08696,1.02331
পারিত,121,65,0.19709,0.07527,1.02327
দুধারে,85,241,0.17419,0.06383,1.02326
কনস্টেবল,66,198,0.2443,0.0989,1.02325
কুচি,68,98,0.19703,0.07527,1.02325
জানিয়া,49,33,0.12983,0.04167,1.02325
শূন্যতা,88,154,0.17417,0.06383,1.02325
শখানেক,37,59,0.17409,0.06383,1.02322
সুসজ্জিত,47,77,0.19698,0.07527,1.02322
দুচ,291,260,0.2442,0.0989,1.0232
আঁধারে,92,79,0.19689,0.07527,1.02318
ফুটবে,23,46,0.17403,0.06383,1.02318
বলিয়াছ,41,35,0.08715,0.02041,1.02317
গোলাপী,50,56,0.17397,0.06383,1.02316
জন্তুজানোয়,49,51,0.12966,0.04167,1.02316
অপেক্ষায়,155,265,0.22019,0.08696,1.02314
পুত্রসন্তান,21,45,0.15153,0.05263,1.02313
জমাট,209,254,0.19678,0.07527,1.02312
মার্কেট,63,139,0.17384,0.06383,1.02309
জনহীন,62,60,0.15142,0.05263,1.02308
পেল্লায়,83,122,0.15142,0.05263,1.02308
জীবিকা,80,83,0.15136,0.05263,1.02305
জঙ্গলে,366,1217,0.2683,0.11111,1.02304
উঁচুনিচু,23,40,0.08688,0.02041,1.02303
সাহেব,4305,7143,0.15132,0.05263,1.02303
বসিয়া,1281,66,0.26814,0.11111,1.02296
নাচে,79,71,0.19641,0.07527,1.02294
আভিজাত্য,88,57,0.17348,0.06383,1.02291
মানলে,39,34,0.12895,0.04167,1.02281
সমান্তরাল,25,45,0.12895,0.04167,1.02281
চোখাচোখি,240,237,0.2195,0.08696,1.02279
আদর্শে,69,26,0.10741,0.03093,1.02278
ঠোকর,20,28,0.10734,0.03093,1.02274
ব্যাখ্য,41,29,0.08631,0.02041,1.02274
নকশা,63,225,0.19597,0.07527,1.02272
পাঁজর,50,77,0.15069,0.05263,1.02271
সামগ্রী,65,50,0.10728,0.03093,1.02271
চিতা,111,259,0.2432,0.0989,1.0227
ঠেলা,123,148,0.17304,0.06383,1.02269
খোলে,121,212,0.21925,0.08696,1.02267
রাজস্ব,29,29,0.1072,0.03093,1.02267
সাহিত্য,1198,869,0.26757,0.11111,1.02267
অপরিহার্য,80,47,0.1505,0.05263,1.02262
ছুটি,911,1525,0.24304,0.0989,1.02262
নিহিত,78,92,0.12857,0.04167,1.02262
ঘনীভূত,56,44,0.15045,0.05263,1.02259
পূর্ণতা,58,23,0.12852,0.04167,1.02259
প্রত্যুত্তর,62,29,0.15044,0.05263,1.02259
অনুবা,29,56,0.15042,0.05263,1.02258
আড্ডায়,120,107,0.21906,0.08696,1.02258
মৃত্যু,1386,1800,0.24296,0.0989,1.02258
সেঁটে,42,139,0.1504,0.05263,1.02257
একটুকরো,64,141,0.19566,0.07527,1.02256
তুলো,71,119,0.19563,0.07527,1.02255
যাতা,94,152,0.21901,0.08696,1.02255
তালিকা,92,114,0.15026,0.05263,1.0225
হাড়,410,552,0.24279,0.0989,1.02249
ভেংচি,56,57,0.12829,0.04167,1.02248
অবিশ্বাস্য,195,285,0.24275,0.0989,1.02247
এতটুকু,512,407,0.24271,0.0989,1.02245
পারতাম,340,531,0.24269,0.0989,1.02244
আসর,401,336,0.21877,0.08696,1.02243
পিত,329,551,0.24255,0.0989,1.02237
পাতলা,268,515,0.21864,0.08696,1.02236
অকস্মাৎ,414,228,0.2425,0.0989,1.02235
বিধৃত,29,21,0.08551,0.02041,1.02235
অসমাপ্ত,58,72,0.19517,0.07527,1.02232
অঞ্চল,384,468,0.2668,0.11111,1.02229
দুগ্ধ,25,23,0.14985,0.05263,1.02229
ওরে,537,793,0.24235,0.0989,1.02228
অন্ধকার,438,411,0.17219,0.06383,1.02227
ঠেকা,78,131,0.24232,0.0989,1.02226
খাওয়াদাওয়া,223,425,0.19503,0.07527,1.02224
পরীক্ষা,883,1625,0.2184,0.08696,1.02224
খোঁজখবর,118,309,0.17211,0.06383,1.02222
সেলা,103,150,0.21832,0.08696,1.0222
শিখ,456,723,0.3171,0.13636,1.02219
এইরূপ,137,210,0.19489,0.07527,1.02218
দৃষ্টিপাত,145,121,0.14958,0.05263,1.02216
ঝলমলে,54,141,0.17185,0.06383,1.0221
হার্টফেল,54,58,0.14945,0.05263,1.02209
স্বভাবে,55,67,0.12746,0.04167,1.02206
তের,29,54,0.14933,0.05263,1.02203
মেলামেশার,20,22,0.08481,0.02041,1.022
মরুভূমি,93,141,0.26615,0.11111,1.02196
রান্নাঘরে,205,406,0.19445,0.07527,1.02196
শৈশব,80,148,0.19443,0.07527,1.02195
আলমারী,20,27,0.14914,0.05263,1.02194
ছাদ,178,375,0.19443,0.07527,1.02194
বক্ষে,80,64,0.1715,0.06383,1.02192
চোস্ত,20,33,0.12711,0.04167,1.02189
থেকো,110,209,0.19432,0.07527,1.02189
নিষ্কৃতি,101,80,0.14903,0.05263,1.02188
প্লিজ,48,495,0.26586,0.11111,1.02182
খেলছিল,26,44,0.1712,0.06383,1.02177
ঘুরিয়ে,593,1660,0.21746,0.08696,1.02177
নুড়ি,62,88,0.17119,0.06383,1.02177
টুকিটাকি,39,71,0.14875,0.05263,1.02174
কাত,210,531,0.21735,0.08696,1.02172
উইলে,31,27,0.10525,0.03093,1.02169
পোষা,131,194,0.24108,0.0989,1.02164
ধরেছিল,154,241,0.21712,0.08696,1.0216
প্রাসা,84,118,0.19374,0.07527,1.0216
সাইকেল,461,613,0.31592,0.13636,1.0216
একটায়,41,104,0.19369,0.07527,1.02158
সাড়াশব্দ,98,125,0.12648,0.04167,1.02157
ঢিল,111,265,0.2409,0.0989,1.02155
যোজন,23,20,0.12644,0.04167,1.02155
শাখায়,56,32,0.12643,0.04167,1.02155
গভীর,1417,2197,0.26528,0.11111,1.02153
বউ,1423,2515,0.29003,0.1236,1.02142
উপোস,96,98,0.14805,0.05263,1.02139
শোষিত,39,32,0.1046,0.03093,1.02137
পদার্থ,128,207,0.19325,0.07527,1.02136
বাঁচাবে,20,33,0.08354,0.02041,1.02136
ঢাকনি,30,39,0.12603,0.04167,1.02135
গুঁজে,316,471,0.17035,0.06383,1.02134
দলাদ,22,23,0.10451,0.03093,1.02133
স্টোভ,44,99,0.19319,0.07527,1.02132
আশপাশে,35,85,0.17027,0.06383,1.02131
তুলসীবাবুর,31,44,0.10448,0.03093,1.02131
ছোড়,36,54,0.21648,0.08696,1.02129
বিসদৃশ,27,30,0.12584,0.04167,1.02125
বুড়িয়ে,27,34,0.12584,0.04167,1.02125
রাজকন্যা,88,58,0.14774,0.05263,1.02124
পাঠশালা,25,50,0.19295,0.07527,1.02121
বইও,22,50,0.14763,0.05263,1.02118
মালপত্র,163,340,0.17002,0.06383,1.02118
খাঁকারি,24,45,0.14751,0.05263,1.02113
আপনারা,84,118,0.1698,0.06383,1.02107
ডানদি,60,268,0.21596,0.08696,1.02103
বনভূমি,21,67,0.16973,0.06383,1.02103
পাঞ্জাব,71,55,0.14723,0.05263,1.02098
রওনা,411,1090,0.21587,0.08696,1.02098
প্রকাশে,22,20,0.0827,0.02041,1.02094
বিদ্যাপতি,80,29,0.1252,0.04167,1.02093
দৈনিক,86,207,0.21576,0.08696,1.02092
কতিপয়,23,29,0.10368,0.03093,1.02091
ঘুঘু,83,157,0.26395,0.11111,1.02086
শ্লোক,77,293,0.23953,0.0989,1.02086
কাদায়,57,87,0.14697,0.05263,1.02085
ক্ষেত,84,31,0.16936,0.06383,1.02085
পথরোধ,23,21,0.08251,0.02041,1.02085
পশু,174,193,0.21562,0.08696,1.02085
উদাসীন,121,169,0.19222,0.07527,1.02084
খোঁজে,317,532,0.26388,0.11111,1.02083
প্রাণ,1817,1606,0.23945,0.0989,1.02082
ঘুড়ি,102,138,0.21554,0.08696,1.02081
হৈচৈ,68,169,0.23942,0.0989,1.02081
লাইট,61,209,0.23938,0.0989,1.02079
রেকাবি,30,31,0.12487,0.04167,1.02077
ঠাসাঠাসি,22,36,0.14678,0.05263,1.02076
কাহিনীর,122,121,0.19194,0.07527,1.0207
শুনিয়ে,195,253,0.21528,0.08696,1.02068
হেঁটে,729,2010,0.21528,0.08696,1.02068
ছিপি,21,67,0.1466,0.05263,1.02067
ভূতোর,20,20,0.0615,0.0101,1.02065
অশান্তির,44,45,0.12457,0.04167,1.02062
লোভ,614,811,0.23896,0.0989,1.02058
তাগ,49,48,0.12447,0.04167,1.02057
বললেএ,50,65,0.16879,0.06383,1.02057
প্রতিচ্ছবি,41,29,0.12444,0.04167,1.02055
ফি,48,101,0.19157,0.07527,1.02052
আদৌ,180,347,0.23878,0.0989,1.02049
লোহ,495,794,0.23874,0.0989,1.02047
সাতআট,61,105,0.21481,0.08696,1.02045
বিষিয়ে,45,45,0.14611,0.05263,1.02042
খেতের,34,57,0.14609,0.05263,1.02041
মনীষী,44,25,0.08158,0.02041,1.02038
পাইত,87,25,0.21461,0.08696,1.02035
কাঁধে,583,1274,0.23843,0.0989,1.02031
পাখনা,20,22,0.10246,0.03093,1.0203
উত্তরণ,35,23,0.08129,0.02041,1.02024
সম্পূর্ণভাবে,59,36,0.12382,0.04167,1.02024
মনোযোগ,250,438,0.21438,0.08696,1.02023
বুঝত,76,79,0.14568,0.05263,1.02021
একচেটিয়া,32,21,0.0812,0.02041,1.02019
অঞ্চলে,321,473,0.26257,0.11111,1.02018
বাইর,1129,1956,0.26257,0.11111,1.02017
শ্রদ্ধেয়,38,62,0.12367,0.04167,1.02017
অশান্তি,123,228,0.21421,0.08696,1.02015
প্যাকিং,33,63,0.14547,0.05263,1.0201
ইন্সপেক্টর,98,224,0.16782,0.06383,1.02008
উঠব,160,251,0.23789,0.0989,1.02005
রঙীন,23,33,0.14536,0.05263,1.02005
মাকড়স,52,71,0.16774,0.06383,1.02004
বিয়াল্লিশ,28,31,0.12339,0.04167,1.02003
মুঠি,144,116,0.19059,0.07527,1.02003
ঘোম,324,315,0.23782,0.0989,1.02001
তুলনায়,278,514,0.23778,0.0989,1.01999
বিরস,29,43,0.14517,0.05263,1.01995
শরৎকাল,22,42,0.1231,0.04167,1.01989
মূলে,189,121,0.14493,0.05263,1.01983
নির্ভর,331,483,0.23745,0.0989,1.01982
পাকানো,112,163,0.14488,0.05263,1.01981
শশাঙ্কর,91,50,0.12281,0.04167,1.01974
ট্যাক্স,36,96,0.18997,0.07527,1.01972
স্বস্তি,222,345,0.21336,0.08696,1.01972
কুটিল,128,51,0.18996,0.07527,1.01971
চারদিক,266,729,0.23722,0.0989,1.01971
গালিচা,21,31,0.12267,0.04167,1.01967
দোল,119,241,0.18986,0.07527,1.01966
ভুরুর,26,54,0.12266,0.04167,1.01966
রোধ,120,75,0.14458,0.05263,1.01966
হুবহু,87,169,0.18983,0.07527,1.01965
পথঘাট,50,53,0.14447,0.05263,1.01961
কাটেনি,59,104,0.14446,0.05263,1.0196
মেডিকেল,65,59,0.18971,0.07527,1.01959
খাইয়,30,50,0.1897,0.07527,1.01958
নর্দমা,34,43,0.12247,0.04167,1.01957
অধ্যায়,89,124,0.16678,0.06383,1.01956
ঝড়ে,83,113,0.18964,0.07527,1.01955
থোকা,51,108,0.2368,0.0989,1.0195
জীবনবোধ,56,20,0.05908,0.0101,1.01944
প্রান্ত,179,263,0.2611,0.11111,1.01944
আচারআচরণ,25,29,0.10064,0.03093,1.01939
ধাবমান,27,49,0.14384,0.05263,1.01929
ঘোড়ায়,139,186,0.18909,0.07527,1.01928
ঘুমোলে,24,58,0.16613,0.06383,1.01924
খ্যাতি,158,188,0.18898,0.07527,1.01922
দুঃখে,273,360,0.28563,0.1236,1.01922
ভাই,2499,3086,0.28558,0.1236,1.0192
লইব,74,29,0.18894,0.07527,1.0192
বাড়ল,79,140,0.2123,0.08696,1.01919
ফুঁ,85,143,0.16602,0.06383,1.01918
চাদরে,33,68,0.14359,0.05263,1.01917
রাস্ত,943,1770,0.23614,0.0989,1.01917
ভেড়া,39,118,0.21216,0.08696,1.01912
উত্তরাধিকারী,45,80,0.12156,0.04167,1.01911
ডেলা,30,33,0.14343,0.05263,1.01909
সেকথা,526,550,0.21204,0.08696,1.01906
কাঁটায়,69,91,0.23587,0.0989,1.01904
মৃতদেহ,563,633,0.23578,0.0989,1.01899
পাঠাবে,46,115,0.1656,0.06383,1.01897
নিভৃত,90,50,0.14316,0.05263,1.01895
অভাবনীয়,66,76,0.16544,0.06383,1.01889
ভুল,2441,4072,0.28493,0.1236,1.01887
পাবো,98,110,0.18816,0.07527,1.01881
থাকিবে,130,63,0.16524,0.06383,1.01879
অয়েল,43,75,0.21147,0.08696,1.01878
চালা,680,1154,0.28476,0.1236,1.01878
ঠাল,814,1167,0.21147,0.08696,1.01878
সাহসী,104,279,0.23537,0.0989,1.01878
গেটের,281,609,0.2113,0.08696,1.01869
রুখ,26,33,0.12072,0.04167,1.01869
ফুঁস,32,27,0.18791,0.07527,1.01868
ওয়ার্ডরোব,35,32,0.14251,0.05263,1.01862
জন্মতিথি,20,21,0.09907,0.03093,1.0186
সর্বোপরি,37,47,0.09906,0.03093,1.0186
আঁধ,134,144,0.23493,0.0989,1.01857
ঝিমুনি,25,49,0.14239,0.05263,1.01856
সহদেববাবু,23,23,0.05729,0.0101,1.01855
সমাজব্যবস্থা,24,22,0.12041,0.04167,1.01854
খিল,201,201,0.18751,0.07527,1.01849
গাছগাছালির,25,56,0.12023,0.04167,1.01845
সস্ত্রীক,44,59,0.14214,0.05263,1.01844
খ্যাত,22,28,0.11999,0.04167,1.01833
বুনো,299,330,0.21056,0.08696,1.01832
জীবন্ত,184,235,0.21048,0.08696,1.01828
রাগ,2239,3700,0.21029,0.08696,1.01819
উদ্যান,53,73,0.14159,0.05263,1.01816
ঝোলানো,127,217,0.18673,0.07527,1.0181
টানল,52,104,0.14139,0.05263,1.01807
বালা,177,278,0.28328,0.1236,1.01805
ছুড়,35,116,0.18658,0.07527,1.01802
যেদি,112,296,0.20996,0.08696,1.01802
স্কাইলাইট,24,22,0.09785,0.03093,1.018
চুকিয়ে,101,139,0.16358,0.06383,1.01796
এক্সপ্রেস,40,105,0.14112,0.05263,1.01793
পালতোলা,22,20,0.11895,0.04167,1.01781
এগোয়,70,84,0.1861,0.07527,1.01778
পার্টিশন,43,36,0.14082,0.05263,1.01778
খাতায়,207,278,0.18608,0.07527,1.01777
ডাইনিং,41,199,0.16314,0.06383,1.01774
মেশানো,156,246,0.16311,0.06383,1.01773
জাহাজ,985,1429,0.2826,0.1236,1.0177
পাওয়,379,853,0.28256,0.1236,1.01768
উপকরণ,112,73,0.16298,0.06383,1.01766
লাস্টিগ,34,34,0.0554,0.0101,1.0176
যাপন,75,105,0.14043,0.05263,1.01758
একখানা,934,942,0.28229,0.1236,1.01755
পৌত্র,26,41,0.09695,0.03093,1.01755
আনল,168,353,0.20895,0.08696,1.01752
নিরিবি,139,255,0.18552,0.07527,1.01749
দুধে,36,77,0.1626,0.06383,1.01747
ফেরেননি,30,61,0.09677,0.03093,1.01746
কোমলতা,27,23,0.11821,0.04167,1.01744
চারটে,373,767,0.28207,0.1236,1.01744
ছুঁইয়ে,50,79,0.1854,0.07527,1.01743
আনাচেকানাচে,21,48,0.1625,0.06383,1.01742
দাঁড়ালো,258,368,0.2326,0.0989,1.0174
বাদ্য,25,26,0.16245,0.06383,1.0174
অহংক,72,169,0.23259,0.0989,1.01739
শিক্ষ,213,150,0.18527,0.07527,1.01737
জিভে,66,148,0.16236,0.06383,1.01735
নাআমি,100,61,0.16235,0.06383,1.01735
শেখানো,36,92,0.18522,0.07527,1.01734
প্রবন্ধে,24,54,0.09652,0.03093,1.01733
কেনা,227,428,0.25686,0.11111,1.01732
অপেক্ষা,1330,2818,0.20854,0.08696,1.01731
আত্মগোপন,121,96,0.13989,0.05263,1.01731
টাল,62,138,0.16219,0.06383,1.01727
জৈবিক,23,58,0.16218,0.06383,1.01726
প্রাকৃতিক,109,209,0.18506,0.07527,1.01726
শিল্প,206,365,0.23233,0.0989,1.01726
উন্মুক্ত,106,118,0.16216,0.06383,1.01725
ছড়ে,26,38,0.0963,0.03093,1.01722
ঢুকিয়ে,213,746,0.23224,0.0989,1.01722
কুঁচ,433,945,0.25664,0.11111,1.01721
অপদার্থ,79,122,0.18479,0.07527,1.01713
জ্বলজ্বলে,53,79,0.11754,0.04167,1.0171
শ্রীরামপুর,27,24,0.13941,0.05263,1.01707
সইতে,216,153,0.13935,0.05263,1.01704
আমিআমি,64,53,0.11739,0.04167,1.01703
কখনো,2137,3190,0.23177,0.0989,1.01699
মেরুর,28,35,0.16163,0.06383,1.01698
চামড়ায়,47,111,0.13921,0.05263,1.01697
এসেছেন,996,1880,0.20779,0.08696,1.01694
অবসান,83,92,0.13906,0.05263,1.0169
চোরা,74,121,0.18433,0.07527,1.0169
নিঃশ্বাস,291,761,0.23159,0.0989,1.01689
নৈতিক,133,92,0.11711,0.04167,1.01689
বিক্রমাদিত্য,23,20,0.05397,0.0101,1.01688
মুষ্টিমেয়,34,38,0.11708,0.04167,1.01687
মার্জিত,42,39,0.09558,0.03093,1.01686
অতশত,20,45,0.117,0.04167,1.01683
অকৃতজ্ঞ,36,43,0.07446,0.02041,1.01682
আত্মত্যাগ,21,36,0.09548,0.03093,1.01681
জনশূন্য,40,67,0.11693,0.04167,1.0168
সপ্রতিভ,36,71,0.16123,0.06383,1.01679
ওসব,898,1574,0.20745,0.08696,1.01677
দুচোখ,193,280,0.20738,0.08696,1.01674
রোদ্দুরে,36,61,0.16113,0.06383,1.01673
ট্যাঁক,49,35,0.16105,0.06383,1.0167
ব্যবধান,155,175,0.18394,0.07527,1.0167
চিন্তিতভাবে,29,71,0.13865,0.05263,1.01669
হাতকড়া,74,125,0.13863,0.05263,1.01669
উপলব্ধির,52,52,0.1167,0.04167,1.01668
গুরুগম্ভীর,33,54,0.16103,0.06383,1.01668
বুলিয়ে,416,823,0.20725,0.08696,1.01667
কামরূপ,21,33,0.07413,0.02041,1.01666
বর্ষা,101,118,0.16097,0.06383,1.01665
গলা,2535,4417,0.13853,0.05263,1.01663
মূল্যে,33,43,0.11656,0.04167,1.01661
ভারতবর্ষ,451,722,0.28035,0.1236,1.01658
গামছায়,21,32,0.16063,0.06383,1.01649
কুঁকড়ে,106,204,0.18348,0.07527,1.01647
হত্যাকারী,417,204,0.18345,0.07527,1.01646
ক্ষুণ্ণ,82,56,0.16043,0.06383,1.01639
সবুজ,653,1963,0.33163,0.14943,1.01639
সমবয়সী,59,46,0.18331,0.07527,1.01639
বিলাপ,47,85,0.18327,0.07527,1.01637
হাঁটুর,125,256,0.20665,0.08696,1.01637
কোরো,387,742,0.20663,0.08696,1.01636
ডেকেছেন,42,67,0.11602,0.04167,1.01634
শাস্তির,36,41,0.13794,0.05263,1.01634
ফুটপাত,20,81,0.16029,0.06383,1.01632
জীবনে,2081,2523,0.23038,0.0989,1.01629
ঝাপিয়ে,20,37,0.09439,0.03093,1.01627
মহীপাল,25,20,0.0732,0.02041,1.01619
উপত্যক,53,56,0.15997,0.06383,1.01616
ছোরাখানা,25,22,0.11564,0.04167,1.01615
বিষ,673,755,0.25452,0.11111,1.01615
খামচে,38,150,0.1828,0.07527,1.01613
বিষধর,30,41,0.18279,0.07527,1.01613
জাগতিক,21,79,0.11554,0.04167,1.01611
পাচ্ছিল,122,478,0.20613,0.08696,1.01611
বৈদ্যুতিক,86,105,0.20612,0.08696,1.0161
চুপচাপ,627,1782,0.20609,0.08696,1.01609
ফুটপাথ,66,130,0.25436,0.11111,1.01607
শিখায়,30,21,0.13736,0.05263,1.01605
সাইজ,119,325,0.15973,0.06383,1.01604
ছেয়ে,109,197,0.15971,0.06383,1.01602
ড়ুবে,131,149,0.22983,0.0989,1.01601
ঝাড়লণ্ঠন,21,46,0.15966,0.06383,1.016
মাকাল,22,21,0.07278,0.02041,1.01598
মেঝেটা,25,29,0.11528,0.04167,1.01597
অস্বস্তির,42,97,0.15952,0.06383,1.01593
নির্জনতা,41,98,0.13705,0.05263,1.0159
ব্যাঙ্ক,183,427,0.22953,0.0989,1.01586
উৎকর্ষ,49,34,0.11501,0.04167,1.01584
সমালোচনা,92,125,0.13692,0.05263,1.01583
উত্তেজিত,437,966,0.25383,0.11111,1.0158
জানিয়েছি,49,91,0.11489,0.04167,1.01578
এবড়োখেবড়ো,35,80,0.13676,0.05263,1.01575
পাখা,274,388,0.22919,0.0989,1.01569
মর্মান্তিক,104,90,0.15896,0.06383,1.01565
শুনেছিস,47,79,0.13656,0.05263,1.01565
ভিরমি,42,65,0.15891,0.06383,1.01562
চাকুরে,45,30,0.11451,0.04167,1.01559
বাজারে,517,753,0.22894,0.0989,1.01557
মাতা,168,228,0.27834,0.1236,1.01557
করিত,1060,449,0.27831,0.1236,1.01556
সারিয়ে,60,112,0.18165,0.07527,1.01556
কেনব,49,25,0.11439,0.04167,1.01553
কাঁপল,22,27,0.07185,0.02041,1.01552
হাঃ,126,390,0.27823,0.1236,1.01552
বেরুব,36,79,0.13627,0.05263,1.0155
কামন,50,47,0.11428,0.04167,1.01547
চাতাল,34,83,0.1362,0.05263,1.01547
হত্যা,1156,879,0.22873,0.0989,1.01547
উত্তরপশ্চিম,38,44,0.13613,0.05263,1.01544
রেললাইন,95,70,0.13609,0.05263,1.01542
কারুকার্য,44,61,0.13605,0.05263,1.0154
থাকলে,2335,4938,0.2047,0.08696,1.01539
শ্বেতাঙ্গ,48,61,0.15844,0.06383,1.01539
ভাসে,64,87,0.15838,0.06383,1.01536
দাবা,90,189,0.30343,0.13636,1.01535
মাঝে,4287,6460,0.09253,0.03093,1.01533
যাঁহা,57,116,0.13584,0.05263,1.01529
ভাঙা,1092,1490,0.27775,0.1236,1.01528
দেশের,1811,2614,0.27772,0.1236,1.01526
