word,count_a,count_b,delta_cos,neighbor_jaccard,change_score
সমুদ্র,1895,621,0.26487,0.11111,1.02132
কামড়ে,600,224,0.24041,0.0989,1.0213
হেলেদুলে,38,25,0.17011,0.06383,1.02123
থালা,323,76,0.26463,0.11111,1.02121
আড়া,301,234,0.31512,0.13636,1.0212
মায়,3908,1979,0.24018,0.0989,1.02119
ঢেউয়,274,123,0.1929,0.07527,1.02118
ছায়,246,127,0.21624,0.08696,1.02116
ডোরাকা,60,54,0.14749,0.05263,1.02111
পাউণ্ড,29,42,0.16989,0.06383,1.02111
বাঁচল,83,35,0.14736,0.05263,1.02105
পারো,1740,659,0.26425,0.11111,1.02101
উল্কি,20,27,0.12522,0.04167,1.02095
হাসছ,217,60,0.23959,0.0989,1.02089
শুনিনি,491,125,0.23954,0.0989,1.02087
কূলকিনা,32,20,0.12497,0.04167,1.02082
চাকা,522,362,0.28878,0.1236,1.0208
ঘটানো,92,57,0.16914,0.06383,1.02074
লেপ,186,29,0.31421,0.13636,1.02074
গম্বুজ,53,33,0.14667,0.05263,1.0207
দশাস,67,30,0.19193,0.07527,1.0207
ভিউ,52,103,0.16881,0.06383,1.02058
আছড়ে,322,230,0.16878,0.06383,1.02056
পূর্ণতা,48,35,0.12435,0.04167,1.02051
চৌচির,52,20,0.16863,0.06383,1.02049
ডাই,39,23,0.10279,0.03093,1.02047
নামলে,228,104,0.2148,0.08696,1.02044
বলো,5153,1514,0.26305,0.11111,1.02041
সিমেন্ট,161,132,0.23842,0.0989,1.02031
ব্লু,76,99,0.2145,0.08696,1.02029
রংবেরঙের,30,32,0.12367,0.04167,1.02017
হোভারক্রাফট,47,352,0.19079,0.07527,1.02012
লাঠির,183,57,0.23799,0.0989,1.02009
সোডা,34,28,0.10197,0.03093,1.02006
খাওন,41,52,0.1234,0.04167,1.02003
ওয়েলকাম,79,41,0.19058,0.07527,1.02002
দুমাস,207,78,0.19055,0.07527,1.02001
লিখছ,135,99,0.23775,0.0989,1.01997
সন্দিগ্ধ,69,28,0.16759,0.06383,1.01997
অস্বস্তি,1067,491,0.23767,0.0989,1.01993
মাইরি,170,65,0.19041,0.07527,1.01993
লেখেনি,65,24,0.1675,0.06383,1.01992
দাবা,252,107,0.31249,0.13636,1.01988
বিচি,84,34,0.19029,0.07527,1.01988
একমাস,164,81,0.26192,0.11111,1.01985
লাগিয়ে,1514,719,0.28675,0.1236,1.01978
আড়মোড়া,92,42,0.21328,0.08696,1.01968
ঘুমিয়,79,20,0.16693,0.06383,1.01963
খেলছিল,44,30,0.16689,0.06383,1.01961
গুঁড়া,22,103,0.16683,0.06383,1.01958
শ্লেষ,44,24,0.16676,0.06383,1.01955
ঘাসে,191,52,0.18954,0.07527,1.0195
করিডোরে,72,87,0.16664,0.06383,1.01949
বেঞ্চি,188,93,0.18946,0.07527,1.01946
রসগোল্লা,177,41,0.23672,0.0989,1.01946
চাপা,2754,1222,0.26112,0.11111,1.01945
হাতলে,80,30,0.14415,0.05263,1.01945
অলিন্দ,26,22,0.14415,0.05263,1.01944
বিহ্বল,134,57,0.21265,0.08696,1.01937
গোলমরিচ,33,23,0.12201,0.04167,1.01934
ডেকের,133,82,0.23645,0.0989,1.01932
ইউরোপ,313,303,0.28578,0.1236,1.0193
হেসেছিল,53,60,0.12194,0.04167,1.0193
মেরেছিল,206,49,0.28565,0.1236,1.01923
রাবারের,49,36,0.12173,0.04167,1.0192
হলদেট,54,39,0.10026,0.03093,1.0192
ছাদে,998,503,0.28544,0.1236,1.01912
উত্তেজনায়,404,170,0.23602,0.0989,1.01911
ঘুমোনোর,49,21,0.18875,0.07527,1.01911
মরিচ,133,140,0.16573,0.06383,1.01904
প্রাইমারি,65,59,0.18861,0.07527,1.01903
কোল্ড,105,57,0.16558,0.06383,1.01896
ফুঁড়ে,60,27,0.09968,0.03093,1.01891
ক্রসিং,26,20,0.12105,0.04167,1.01886
চইল্যা,33,21,0.16534,0.06383,1.01884
ফ্যাকাসে,289,161,0.18822,0.07527,1.01884
তাইলে,197,157,0.21153,0.08696,1.01881
মহাসাগর,73,63,0.21145,0.08696,1.01877
দরদাম,66,75,0.21142,0.08696,1.01875
দুর্বলভাবে,75,26,0.16513,0.06383,1.01874
ঢাকনা,209,115,0.18796,0.07527,1.01871
কখনো,5133,3278,0.21121,0.08696,1.01865
হাসলে,124,44,0.14251,0.05263,1.01862
ফিনফিনে,85,25,0.16488,0.06383,1.01861
কপ্টারের,20,39,0.09906,0.03093,1.0186
দাদুর,388,103,0.30993,0.13636,1.0186
যাওন,40,61,0.16485,0.06383,1.0186
সামলা,671,382,0.23498,0.0989,1.01859
তিনজন,1627,1157,0.28429,0.1236,1.01855
আইডেন্টিটি,34,30,0.14228,0.05263,1.01851
এরে,25,20,0.14228,0.05263,1.01851
ঘাটে,534,278,0.25922,0.11111,1.0185
সন্দেহের,304,205,0.25917,0.11111,1.01848
রাইফেলের,196,115,0.25914,0.11111,1.01846
মাইক্রোবাস,149,221,0.2108,0.08696,1.01844
পইড়া,41,43,0.21073,0.08696,1.01841
কৌতূহল,1052,451,0.28395,0.1236,1.01838
ফরাস,34,21,0.23454,0.0989,1.01837
কাদির,434,435,0.25883,0.11111,1.01831
বাজবে,78,27,0.21046,0.08696,1.01828
কবিত,790,451,0.36208,0.16279,1.01825
তিনতলা,122,76,0.18695,0.07527,1.01821
টাওয়েল,33,27,0.14165,0.05263,1.01819
রাঁধ,197,45,0.21006,0.08696,1.01807
হেডলাইন,28,28,0.18666,0.07527,1.01806
বানিয়ে,1370,677,0.25831,0.11111,1.01805
চিনতে,125,38,0.18653,0.07527,1.018
অসহনীয়,70,42,0.14123,0.05263,1.01798
ঘা,475,120,0.28315,0.1236,1.01798
খুশিখুশি,34,22,0.11928,0.04167,1.01797
রিভলবারটা,69,21,0.11905,0.04167,1.01786
দেখেছি,3193,1398,0.28284,0.1236,1.01783
রচিত,168,128,0.1409,0.05263,1.01782
বাঁদি,326,141,0.25776,0.11111,1.01777
পাঠাব,179,71,0.1407,0.05263,1.01772
সিগারেটটা,141,65,0.20935,0.08696,1.01772
দিইনি,260,127,0.18584,0.07527,1.01765
তুলবে,290,152,0.25745,0.11111,1.01761
চালাক,195,63,0.25735,0.11111,1.01756
ঝাপ,171,91,0.18566,0.07527,1.01756
দুমিনিট,102,68,0.1856,0.07527,1.01753
আচরণে,120,122,0.1627,0.06383,1.01752
ফণা,135,68,0.18549,0.07527,1.01748
সম্মোহিত,123,34,0.23276,0.0989,1.01748
চৌত্রিশ,24,31,0.14005,0.05263,1.01739
ইয়ট,99,71,0.20866,0.08696,1.01737
তড়াক,139,42,0.13997,0.05263,1.01735
পাচ্ছিস,118,42,0.16231,0.06383,1.01733
দ্রুতগামী,45,37,0.13989,0.05263,1.01731
মেঠো,60,29,0.16212,0.06383,1.01723
পড়ছিল,408,269,0.18484,0.07527,1.01715
ঢাকনি,61,29,0.13954,0.05263,1.01714
গার্লস,53,44,0.11759,0.04167,1.01713
ডায়রি,101,59,0.23196,0.0989,1.01708
ওসাইর,246,249,0.1618,0.06383,1.01707
পাড়িয়ে,181,38,0.23192,0.0989,1.01706
খুশির,178,67,0.18461,0.07527,1.01704
চোখজোড়া,33,52,0.11739,0.04167,1.01703
থামল,831,569,0.20798,0.08696,1.01703
কাব্য,210,80,0.18453,0.07527,1.017
আনল,477,172,0.20764,0.08696,1.01686
বাজানোর,51,33,0.20747,0.08696,1.01678
দেখেননি,254,120,0.18405,0.07527,1.01675
এক্কের,20,22,0.09523,0.03093,1.01669
আঘাত,1187,984,0.28052,0.1236,1.01667
বৈঠা,80,57,0.161,0.06383,1.01667
ধড়মড়িয়ে,45,21,0.09517,0.03093,1.01666
হিমশীতল,69,42,0.18378,0.07527,1.01662
তোয়ালে,227,60,0.2071,0.08696,1.01659
গামলা,89,28,0.16076,0.06383,1.01655
কান্নাকা,353,115,0.23087,0.0989,1.01653
বানান,264,102,0.25524,0.11111,1.01651
কম্পাউণ্ড,25,25,0.11632,0.04167,1.01649
লেবুর,118,43,0.18351,0.07527,1.01649
ডানে,77,115,0.20687,0.08696,1.01648
হলদে,150,136,0.18349,0.07527,1.01648
পাস্ট,32,20,0.13818,0.05263,1.01646
গুড়গুড়,65,33,0.13803,0.05263,1.01638
নুন,332,80,0.2549,0.11111,1.01634
মহিলা,2860,1557,0.30534,0.13636,1.01631
যাও,4342,1135,0.25478,0.11111,1.01628
চাতাল,125,34,0.11581,0.04167,1.01624
মিটা,195,235,0.27957,0.1236,1.01619
দেখছি,422,227,0.25451,0.11111,1.01614
ভ্যাবাচেকা,21,26,0.09409,0.03093,1.01612
দীর্ঘদেহী,52,35,0.15976,0.06383,1.01605
নিস্পৃহ,72,43,0.15968,0.06383,1.01601
হাততা,374,157,0.18254,0.07527,1.016
কিলো,81,20,0.15961,0.06383,1.01597
জানতে,200,133,0.15955,0.06383,1.01595
মাইন্ড,132,58,0.18237,0.07527,1.01592
ক্যাব,73,123,0.15948,0.06383,1.01591
খাওয়ানোর,100,55,0.27867,0.1236,1.01574
খুন,3506,2741,0.27865,0.1236,1.01573
বইপত্র,189,76,0.22921,0.0989,1.0157
কাঁদে,346,92,0.2291,0.0989,1.01565
গতি,1263,1112,0.25353,0.11111,1.01565
দ্বীপ,786,436,0.27842,0.1236,1.01562
সম্মতি,239,164,0.20513,0.08696,1.01561
মনিটর,235,139,0.22876,0.0989,1.01548
ক্যামনে,63,47,0.20486,0.08696,1.01547
আগ্রহ,1528,1025,0.25309,0.11111,1.01544
পরিহিত,32,39,0.18142,0.07527,1.01544
কমিয়ে,295,382,0.22866,0.0989,1.01543
তাকাচ্ছিল,55,23,0.15849,0.06383,1.01541
মুগ্ধ,1088,441,0.25305,0.11111,1.01541
চুলা,69,42,0.20472,0.08696,1.0154
টর্চলাইট,52,29,0.22858,0.0989,1.01539
সাদাসিধে,101,36,0.18121,0.07527,1.01534
নামা,912,562,0.32946,0.14943,1.0153
মুড়ি,529,123,0.22832,0.0989,1.01526
এশ,44,34,0.25263,0.11111,1.0152
দি,888,170,0.35599,0.16279,1.0152
স্মিত,131,57,0.25258,0.11111,1.01518
করিডরে,64,44,0.15798,0.06383,1.01516
উথলে,74,31,0.18083,0.07527,1.01514
পৃথিবীর,3260,1424,0.25243,0.11111,1.01511
সবজির,38,31,0.11351,0.04167,1.01509
গহ্বরে,49,31,0.18068,0.07527,1.01507
সংবাদপত্রে,70,24,0.15778,0.06383,1.01506
খেজুর,101,65,0.18064,0.07527,1.01505
কেমিস্ট্রি,51,40,0.20399,0.08696,1.01504
উল্লাস,153,92,0.22782,0.0989,1.01501
খাবারটা,68,30,0.15769,0.06383,1.01501
ঝাড়ল,48,26,0.13518,0.05263,1.01496
দ্রুতগতি,63,64,0.20382,0.08696,1.01495
লরি,223,69,0.22745,0.0989,1.01482
গেটের,783,364,0.20352,0.08696,1.0148
ইমেল,71,57,0.15718,0.06383,1.01476
দ্বিধান্বিত,32,45,0.11282,0.04167,1.01474
খোঁজ,2531,1212,0.20337,0.08696,1.01473
সাজিয়ে,656,284,0.22726,0.0989,1.01473
স্টিয়ারিং,143,119,0.15706,0.06383,1.0147
ঠোট,84,75,0.1346,0.05263,1.01467
অপ্রস্তুত,262,110,0.17984,0.07527,1.01465
অনুভূতি,891,760,0.22708,0.0989,1.01464
ফিকশান,27,23,0.09109,0.03093,1.01462
বজ্রপাত,145,132,0.20308,0.08696,1.01459
লুক,81,79,0.25139,0.11111,1.01458
চাবুক,326,76,0.30186,0.13636,1.01457
দাত,98,28,0.22695,0.0989,1.01457
হাতমুখ,266,103,0.20305,0.08696,1.01457
মেঘলা,203,97,0.15678,0.06383,1.01456
ল্যাণ্ড,61,106,0.20286,0.08696,1.01447
শিক্ষকতা,48,61,0.13418,0.05263,1.01446
সরিষ,20,21,0.15646,0.06383,1.0144
ইনফরমেশন,66,82,0.15644,0.06383,1.01439
দেওয়ালে,651,335,0.22656,0.0989,1.01438
কিড়মিড়,83,29,0.17927,0.07527,1.01437
স্বভাব,1098,247,0.30144,0.13636,1.01436
সিলিং,138,92,0.20249,0.08696,1.01429
একদৌড়ে,20,22,0.09041,0.03093,1.01428
কীরে,45,32,0.1119,0.04167,1.01428
নাইলন,134,39,0.1562,0.06383,1.01427
কয়েকদিন,1094,450,0.30124,0.13636,1.01425
বিঘা,43,49,0.15615,0.06383,1.01425
তাপমাত্,125,189,0.22627,0.0989,1.01423
হাতব্যাগ,33,27,0.13367,0.05263,1.0142
কাটেনি,149,86,0.20223,0.08696,1.01416
শতাব্দীর,187,96,0.20204,0.08696,1.01406
ঝাল,334,114,0.20193,0.08696,1.01401
মি,914,504,0.35354,0.16279,1.01398
আবছাভাবে,78,43,0.15559,0.06383,1.01397
দিব,722,437,0.30057,0.13636,1.01392
দেয়াল,1358,936,0.25007,0.11111,1.01392
তোলে,906,358,0.30054,0.13636,1.01391
কাটানোর,176,128,0.27497,0.1236,1.01389
ছোঁয়াল,22,24,0.06847,0.02041,1.01383
বাঁশঝাড়,73,23,0.15532,0.06383,1.01383
গেরুয়া,191,44,0.27473,0.1236,1.01377
কৌটো,258,35,0.17803,0.07527,1.01375
ছোটগল্প,45,57,0.13268,0.05263,1.01371
পেরোতে,28,23,0.11073,0.04167,1.0137
ভালোবাসত,139,79,0.20129,0.08696,1.01369
পোষা,313,128,0.22513,0.0989,1.01366
পাঠিয়েছি,234,113,0.17773,0.07527,1.01359
খেতেন,117,38,0.22494,0.0989,1.01357
কাটিং,37,28,0.11043,0.04167,1.01355
সরে,2973,1680,0.22488,0.0989,1.01354
বাষ্প,103,40,0.17759,0.07527,1.01353
ঠেকাল,76,57,0.15468,0.06383,1.01351
হতবুদ্ধি,72,28,0.15467,0.06383,1.01351
লাবনী,1305,1308,0.2248,0.0989,1.0135
কোলাহল,155,75,0.17749,0.07527,1.01347
তিনদিন,457,158,0.29967,0.13636,1.01347
পুবে,81,41,0.15453,0.06383,1.01343
সিক্সে,35,26,0.17737,0.07527,1.01342
রোড,737,408,0.27399,0.1236,1.0134
ধুপ,95,95,0.15438,0.06383,1.01336
হাতকা,39,23,0.17725,0.07527,1.01336
ছাদের,514,288,0.24893,0.11111,1.01335
জায়গা,6211,3285,0.22441,0.0989,1.0133
পোলা,233,132,0.17707,0.07527,1.01326
মিথ্যুক,37,26,0.15419,0.06383,1.01326
ডিসেম্বর,171,378,0.32524,0.14943,1.0132
পাঁচতলা,29,32,0.15398,0.06383,1.01316
ভিড়,2124,1146,0.27348,0.1236,1.01315
নামতে,167,64,0.20019,0.08696,1.01314
সিরিঞ্জ,90,72,0.17676,0.07527,1.01311
নির্বিক,266,173,0.20012,0.08696,1.0131
চাঞ্চল্য,73,38,0.17665,0.07527,1.01305
পেগ,57,29,0.15365,0.06383,1.013
হইব,432,193,0.35155,0.16279,1.01298
হাইড্রোজ,55,43,0.17644,0.07527,1.01295
আরবি,106,76,0.19978,0.08696,1.01293
চরাচর,66,24,0.13111,0.05263,1.01292
আদা,51,26,0.13107,0.05263,1.0129
পয়সা,2172,667,0.29852,0.13636,1.0129
এয়ারপোর্টে,264,129,0.17632,0.07527,1.01289
নিষ্ঠুর,527,249,0.24787,0.11111,1.01282
ঢুকেছেন,52,38,0.1532,0.06383,1.01277
রেলিং,248,108,0.19946,0.08696,1.01277
হিন্দু,1316,303,0.29817,0.13636,1.01272
ছাওয়া,41,47,0.08727,0.03093,1.01271
মেঝেয়,368,34,0.19933,0.08696,1.01271
হিংস্র,639,255,0.22314,0.0989,1.01267
পৌঁছুল,33,63,0.10864,0.04167,1.01265
গালাগা,178,73,0.24743,0.11111,1.01261
ঝরে,482,261,0.22301,0.0989,1.0126
লাগত,518,262,0.27235,0.1236,1.01258
মালা,870,229,0.32393,0.14943,1.01254
দুহাত,838,330,0.27225,0.1236,1.01253
রুমাল,586,232,0.29773,0.13636,1.0125
বইখাতা,71,26,0.13025,0.05263,1.01249
সমস্যায়,226,206,0.22275,0.0989,1.01247
নোটবুক,31,52,0.17543,0.07527,1.01245
অফিস,2741,1524,0.29761,0.13636,1.01244
গিয়েছেন,562,303,0.27207,0.1236,1.01244
জনবসতি,41,23,0.13011,0.05263,1.01242
আর্তি,34,21,0.15248,0.06383,1.01241
ধোঁয়,164,124,0.19873,0.08696,1.01241
চুরম,169,125,0.2225,0.0989,1.01235
দীর্ঘকায়,74,23,0.19856,0.08696,1.01232
টুকিটাকি,71,40,0.15228,0.06383,1.01231
বিড়ি,513,124,0.32347,0.14943,1.01231
বেরোব,99,38,0.12989,0.05263,1.01231
জিলিপি,187,32,0.22235,0.0989,1.01227
ট্যাবলেট,272,110,0.19836,0.08696,1.01222
এপাশওপাশ,95,60,0.12962,0.05263,1.01218
গড়িয়ে,1171,504,0.22182,0.0989,1.01201
বিকেলের,545,267,0.22173,0.0989,1.01196
প্রখ্যাত,83,52,0.15139,0.06383,1.01186
কফির,354,153,0.29637,0.13636,1.01182
বন্ধু,5901,2332,0.22134,0.0989,1.01177
টিপে,1470,653,0.22125,0.0989,1.01172
লাজুক,410,124,0.19736,0.08696,1.01172
একপাল,67,24,0.22119,0.0989,1.0117
দক্ষিণপূর্ব,32,48,0.12857,0.05263,1.01165
সন্ধেবেলা,521,159,0.2455,0.11111,1.01164
প্যাকেট,1192,462,0.24545,0.11111,1.01162
অনুশোচনা,62,30,0.15079,0.06383,1.01157
এগোচ্ছিল,54,36,0.17368,0.07527,1.01157
পিঠা,36,26,0.1508,0.06383,1.01157
গলিটা,65,26,0.15074,0.06383,1.01154
বলিনি,619,280,0.22085,0.0989,1.01152
পাহাড়,2486,1167,0.29562,0.13636,1.01144
আধঘণ্,424,217,0.19673,0.08696,1.01141
খাতায়,284,128,0.24503,0.11111,1.0114
ফিক্সড,31,20,0.15039,0.06383,1.01137
সুস্বাদু,145,67,0.19665,0.08696,1.01137
লিপস্টিক,142,75,0.17322,0.07527,1.01134
চাকফি,26,29,0.08445,0.03093,1.0113
ফ্রেমের,143,83,0.12782,0.05263,1.01128
প্রোটিন,63,79,0.1278,0.05263,1.01127
মাগো,121,53,0.17302,0.07527,1.01124
মুশকিলে,136,23,0.22022,0.0989,1.01121
থুথু,143,40,0.19632,0.08696,1.0112
বিছিয়ে,228,106,0.19628,0.08696,1.01118
ছিঁড়ে,1069,439,0.26944,0.1236,1.01113
দরাজ,48,28,0.17276,0.07527,1.01111
ভিজিটিং,64,24,0.17269,0.07527,1.01108
দামি,875,382,0.24429,0.11111,1.01103
ডিগবাজি,91,41,0.14969,0.06383,1.01101
রানা,8784,10990,0.19594,0.08696,1.01101
গুমোট,131,38,0.17251,0.07527,1.01099
থামাল,195,120,0.12724,0.05263,1.01099
শূন্যতায়,51,22,0.14961,0.06383,1.01097
নেতিয়ে,121,61,0.14946,0.06383,1.0109
শেলফ,75,73,0.17217,0.07527,1.01082
র‍্যাম,24,39,0.10493,0.04167,1.0108
সমতলে,44,36,0.12687,0.05263,1.0108
বিমূঢ়,82,37,0.17188,0.07527,1.01067
ভিজে,1066,479,0.2191,0.0989,1.01065
অ্যাশট্রে,79,40,0.14893,0.06383,1.01064
যেতাম,492,220,0.24322,0.11111,1.0105
রূপবতী,175,91,0.19486,0.08696,1.01048
প্ল্যাস্টিক,27,20,0.08274,0.03093,1.01044
আগাছা,105,39,0.17139,0.07527,1.01043
থামিয়ে,1277,606,0.24293,0.11111,1.01035
মার্বেল,94,40,0.1946,0.08696,1.01034
খুঁজ,1685,1019,0.29333,0.13636,1.0103
গালি,157,133,0.26755,0.1236,1.01018
চারদিন,175,69,0.24228,0.11111,1.01003
এঁকেবেঁকে,98,63,0.17058,0.07527,1.01002
ফিরেছিল,32,26,0.12525,0.05263,1.00999
ফুটিয়ে,472,217,0.26716,0.1236,1.00999
নাচাল,42,42,0.10319,0.04167,1.00993
স্নান,1123,327,0.24207,0.11111,1.00993
চিড়া,25,20,0.1475,0.06383,1.00992
ঘুণাক্ষরে,90,51,0.14744,0.06383,1.00989
প্রিন্ট,115,102,0.21758,0.0989,1.00989
ডাকবে,222,77,0.21756,0.0989,1.00988
ঢোকানো,135,60,0.17014,0.07527,1.0098
কোর্সে,20,31,0.17009,0.07527,1.00978
ছোট,9165,4899,0.19319,0.08696,1.00964
খাইয়,82,22,0.19316,0.08696,1.00962
চরকির,29,66,0.12451,0.05263,1.00962
ডাকত,195,114,0.19316,0.08696,1.00962
দেখিয়ে,2583,1275,0.26644,0.1236,1.00962
ঠুকল,30,22,0.10255,0.04167,1.00961
থার্ড,235,85,0.21699,0.0989,1.00959
আবৃত্তি,265,132,0.24138,0.11111,1.00958
বানা,681,350,0.29188,0.13636,1.00958
ফ্রিজ,293,132,0.21692,0.0989,1.00956
বিষধর,76,44,0.29185,0.13636,1.00956
ছাত্রী,362,157,0.26617,0.1236,1.00949
ক্যাসিনোর,34,31,0.12411,0.05263,1.00942
ডোর,130,64,0.19275,0.08696,1.00942
স্প্রিং,46,25,0.19271,0.08696,1.0094
চিন,2662,968,0.21654,0.0989,1.00937
টুকটু,82,28,0.12387,0.05263,1.0093
বায়ুমণ্ডল,57,22,0.14623,0.06383,1.00929
গুড়ো,65,22,0.14622,0.06383,1.00928
ঘের,365,185,0.16899,0.07527,1.00923
হাঁটলে,139,69,0.16897,0.07527,1.00922
গুঁড়ি,244,96,0.2405,0.11111,1.00914
মাঝবয়সি,28,24,0.16882,0.07527,1.00914
আপনে,551,450,0.21604,0.0989,1.00912
ফেনা,138,56,0.14584,0.06383,1.00909
দুপা,226,90,0.19192,0.08696,1.009
ভীতু,223,40,0.21581,0.0989,1.009
চিরে,199,167,0.16825,0.07527,1.00886
বাসর,124,22,0.2155,0.0989,1.00885
ক্লান্ত,1292,636,0.2399,0.11111,1.00884
আওয়াজে,232,292,0.19158,0.08696,1.00883
কিনলে,101,40,0.19133,0.08696,1.00871
ফুটো,516,219,0.23965,0.11111,1.00871
পার্সেন্ট,146,62,0.19129,0.08696,1.00869
সেকেন্ডারি,38,27,0.21519,0.0989,1.00869
বুদ্ধিমতী,184,49,0.16781,0.07527,1.00864
বের,11906,7394,0.14491,0.06383,1.00862
গেলাস,469,54,0.26432,0.1236,1.00857
জামাপ্যান্ট,98,34,0.16769,0.07527,1.00857
অনুদান,46,85,0.14456,0.06383,1.00845
ড্রইংরুম,31,23,0.12212,0.05263,1.00843
ভালবেস,129,44,0.21453,0.0989,1.00836
একশ,455,239,0.28925,0.13636,1.00826
হাঁটল,34,20,0.12178,0.05263,1.00826
ঝিম,193,105,0.14408,0.06383,1.00821
চালায়,375,371,0.28904,0.13636,1.00816
তাগড়া,85,26,0.19016,0.08696,1.00812
কেজির,21,31,0.09944,0.04167,1.00805
ফোটা,136,63,0.18996,0.08696,1.00802
ক্রেডিট,125,160,0.16647,0.07527,1.00797
ধরবি,21,20,0.12103,0.05263,1.00789
বিপজ্জনকভাবে,39,26,0.16626,0.07527,1.00786
কার্পেট,249,86,0.21351,0.0989,1.00785
মেজো,237,94,0.21336,0.0989,1.00778
স্নিগ্ধ,289,78,0.23775,0.11111,1.00776
ধুয়ে,902,306,0.21322,0.0989,1.00771
নিয়া,260,257,0.23756,0.11111,1.00767
হাতল,253,127,0.18917,0.08696,1.00763
আইএইচএ,24,24,0.07697,0.03093,1.00756
ডুব,356,152,0.21293,0.0989,1.00756
ফোঁপা,71,24,0.18904,0.08696,1.00756
আস,20907,10239,0.1889,0.08696,1.00749
হাঁটতে,90,50,0.14263,0.06383,1.00749
দিছ,123,96,0.23718,0.11111,1.00748
ত্রিশ,340,151,0.26209,0.1236,1.00745
শপে,28,24,0.14257,0.06383,1.00745
বেতন,411,480,0.26203,0.1236,1.00742
মর্মান্তিক,87,69,0.21262,0.0989,1.00741
কব্জি,88,37,0.21248,0.0989,1.00734
এগু,131,96,0.21239,0.0989,1.0073
রবিবার,60,21,0.14223,0.06383,1.00729
টিকিট,1039,481,0.23679,0.11111,1.00728
একগ্লাস,31,28,0.09781,0.04167,1.00724
চশমা,966,472,0.2367,0.11111,1.00724
পাখি,2621,1190,0.31331,0.14943,1.00723
মেঘ,1191,484,0.21214,0.0989,1.00717
ভুলব,97,31,0.16485,0.07527,1.00716
দিগন্,75,44,0.11956,0.05263,1.00715
বাজে,1734,696,0.28687,0.13636,1.00707
টেবিলে,1900,977,0.2119,0.0989,1.00705
মারতে,112,45,0.18795,0.08696,1.00702
অসহায়ভাবে,100,41,0.18792,0.08696,1.007
দুহা,854,380,0.2612,0.1236,1.007
থাম,3772,1982,0.28662,0.13636,1.00695
সাদামা,125,51,0.21168,0.0989,1.00694
রেস্ট,187,82,0.16413,0.07527,1.0068
খেয়েছি,118,44,0.21114,0.0989,1.00667
করছিল,2849,1515,0.21086,0.0989,1.00653
কাঁধ,941,652,0.2601,0.1236,1.00646
ডায়েরি,398,334,0.26005,0.1236,1.00643
গাওয়,54,41,0.18667,0.08696,1.00638
হুড়মুড়িয়ে,74,35,0.16328,0.07527,1.00637
বাজায়,145,38,0.23495,0.11111,1.00636
ছাড়,1669,1089,0.31132,0.14943,1.00623
ছটফটানি,41,21,0.11765,0.05263,1.00619
অস্থির,889,458,0.3112,0.14943,1.00618
সোফ,133,60,0.21016,0.0989,1.00618
দুহ,109,80,0.21008,0.0989,1.00614
বিষণ্ণ,560,149,0.21001,0.0989,1.00611
হেলিকপ্টারের,36,73,0.16276,0.07527,1.00611
খাইয়ে,679,216,0.28486,0.13636,1.00607
লেট,217,93,0.18602,0.08696,1.00605
গাটা,50,20,0.18586,0.08696,1.00597
ময়দা,67,28,0.16236,0.07527,1.00591
মাক,2084,920,0.23395,0.11111,1.00586
মাঝখানে,1866,812,0.28437,0.13636,1.00582
চোয়াল,312,357,0.23383,0.11111,1.0058
ধন্যবাদ,1073,609,0.25873,0.1236,1.00577
জিপে,277,61,0.20923,0.0989,1.00572
সহপাঠী,82,64,0.18536,0.08696,1.00572
পাই,2839,1012,0.2841,0.13636,1.00569
সাতাশ,109,43,0.25855,0.1236,1.00568
কবি,2317,867,0.36426,0.17647,1.00566
উর্দি,47,25,0.13879,0.06383,1.00556
আবছায়া,38,26,0.13873,0.06383,1.00553
তিনেকের,73,25,0.20869,0.0989,1.00544
কৌতুক,332,94,0.25797,0.1236,1.00539
মইয়,60,25,0.16132,0.07527,1.00539
দুর্গন্ধে,30,21,0.11598,0.05263,1.00536
সিন্দুক,463,175,0.23293,0.11111,1.00535
ঘিয়ে,38,20,0.13831,0.06383,1.00532
সাপ,2163,1137,0.30944,0.14943,1.00529
ধরলো,75,71,0.13822,0.06383,1.00528
ভোগে,110,55,0.13821,0.06383,1.00527
হ্যাণ্ডেল,26,62,0.11578,0.05263,1.00526
জিরিয়ে,111,36,0.13814,0.06383,1.00524
ভ্যানি,32,20,0.11575,0.05263,1.00524
আমেরিকা,641,324,0.28319,0.13636,1.00523
র‍্যাম্প,21,36,0.09377,0.04167,1.00522
বিয়ে,7354,2476,0.23262,0.11111,1.0052
ডাকব,245,61,0.20808,0.0989,1.00514
ফাঁদে,180,155,0.18414,0.08696,1.00511
জিত,339,499,0.2574,0.1236,1.0051
ভোরবেলায়,140,53,0.20801,0.0989,1.0051
কেরোসিন,141,57,0.23235,0.11111,1.00506
আইজ,180,94,0.20791,0.0989,1.00505
টাল,134,53,0.18385,0.08696,1.00497
ড্রাইভার,354,212,0.18386,0.08696,1.00497
বেসুরো,55,45,0.13756,0.06383,1.00495
পিত,581,177,0.25707,0.1236,1.00494
খাওয়াব,197,39,0.18377,0.08696,1.00493
উড়ছিল,35,22,0.11505,0.05263,1.00489
বিঁধ,28,20,0.11502,0.05263,1.00488
ঝাঁকি,102,91,0.18352,0.08696,1.0048
বইও,55,29,0.13726,0.06383,1.0048
শোনে,486,199,0.25675,0.1236,1.00478
