word,count_a,count_b,delta_cos,neighbor_jaccard,change_score
নাড়ু,27,45,0.11358,0.14943,0.90736
শজারু,27,39,0.1401,0.16279,0.90726
গুনগুনিয়ে,25,29,0.11335,0.14943,0.90725
পুজো,506,769,0.22411,0.20482,0.90724
ভোরবেলায়,148,140,0.22411,0.20482,0.90723
থিকা,141,289,0.22384,0.20482,0.9071
স্বরে,1863,2479,0.16696,0.17647,0.90701
স্বামী,1833,2565,0.2831,0.23457,0.90698
ফুলকপি,25,103,0.16688,0.17647,0.90697
ক্যাশ,105,204,0.16676,0.17647,0.90691
তোকে,2231,3429,0.13936,0.16279,0.90689
আওয়াজও,41,58,0.13908,0.16279,0.90675
ফুলপ্যান্ট,22,52,0.16604,0.17647,0.90655
চেটেপুটে,26,40,0.08574,0.13636,0.9065
হইলে,483,442,0.25202,0.21951,0.9065
জলাশয়,88,69,0.13843,0.16279,0.90642
চাট্,30,35,0.11143,0.14943,0.90629
মরবি,33,67,0.13817,0.16279,0.90629
শোওয়া,60,52,0.16551,0.17647,0.90629
বুকপকেট,71,76,0.19337,0.19048,0.90621
বকশিশ,84,54,0.165,0.17647,0.90603
গাও,92,87,0.13761,0.16279,0.90601
দেশলাইয়,50,52,0.11086,0.14943,0.90601
পয়সা,1700,2172,0.25097,0.21951,0.90597
ডাকছিল,90,88,0.19266,0.19048,0.90585
ঘুটঘুঁটে,22,44,0.08428,0.13636,0.90578
ফিকফিক,21,23,0.08429,0.13636,0.90578
কোলাপসিবল,23,30,0.08426,0.13636,0.90577
ঢেউ,605,713,0.19238,0.19048,0.90572
পায়েচলা,36,34,0.08404,0.13636,0.90565
পৌষ,87,80,0.22066,0.20482,0.90551
মুচড়ে,139,189,0.16393,0.17647,0.90549
পারোনি,73,118,0.13648,0.16279,0.90545
সাহসী,279,388,0.24991,0.21951,0.90544
ওয়ার্ডরোব,32,27,0.08346,0.13636,0.90537
শিকারি,397,347,0.24959,0.21951,0.90528
পাল্লায়,294,249,0.16338,0.17647,0.90522
মোড়ক,100,122,0.16275,0.17647,0.90491
পাহাড়,2602,2486,0.21923,0.20482,0.9048
খেলেছি,22,41,0.1624,0.17647,0.90473
লিচু,25,26,0.08218,0.13636,0.90473
আনলে,169,217,0.21892,0.20482,0.90464
শিরীষ,29,27,0.13485,0.16279,0.90463
ছিটকিনি,99,150,0.16215,0.17647,0.90461
আঁচিল,45,56,0.10784,0.14943,0.90449
যাও,3007,4342,0.18992,0.19048,0.90448
টানছিল,45,37,0.10776,0.14943,0.90446
হ্যারিসন,25,47,0.16179,0.17647,0.90443
ভবানীপুর,127,86,0.18961,0.19048,0.90433
পারুম,38,53,0.10744,0.14943,0.90429
ক্যাসেট,147,288,0.18947,0.19048,0.90426
ইয়েস,398,490,0.16141,0.17647,0.90424
বিড়ির,50,87,0.1614,0.17647,0.90423
বেদনা,174,207,0.1614,0.17647,0.90423
বড়জোর,151,275,0.18934,0.19048,0.9042
ছেড়া,90,90,0.16109,0.17647,0.90408
কান,2810,2817,0.16096,0.17647,0.90401
বয়সী,164,399,0.24686,0.21951,0.90392
দিয়েছিস,64,137,0.16076,0.17647,0.90391
সাতদিন,240,288,0.2468,0.21951,0.90389
নেয়নি,160,231,0.18866,0.19048,0.90385
পাঁপড়,29,33,0.10647,0.14943,0.90381
চাটা,184,300,0.21718,0.20482,0.90377
ঠাস,177,252,0.2171,0.20482,0.90373
লাগোয়া,88,139,0.13302,0.16279,0.90372
বেস্ট,83,90,0.13297,0.16279,0.90369
স্যাড,39,51,0.08011,0.13636,0.90369
ঠেস,145,188,0.16031,0.17647,0.90368
পাছায়,24,68,0.16026,0.17647,0.90366
খাই,659,1166,0.18824,0.19048,0.90364
ছোলা,65,66,0.10598,0.14943,0.90356
সোময়,45,25,0.10596,0.14943,0.90356
ঝাঁঝিয়ে,43,46,0.10596,0.14943,0.90355
মাঘ,259,241,0.24599,0.21951,0.90348
দিলি,121,191,0.21659,0.20482,0.90347
জোয়,104,133,0.18786,0.19048,0.90346
ঘুমোল,24,36,0.07954,0.13636,0.90341
হাবভাব,156,168,0.21641,0.20482,0.90339
মুখশ্রী,50,76,0.13219,0.16279,0.90331
দমাদম,23,44,0.10539,0.14943,0.90327
মাইল,1257,1018,0.13211,0.16279,0.90326
লালচে,208,287,0.13207,0.16279,0.90325
গ্রীবা,33,48,0.10532,0.14943,0.90324
শয্যাশায়ী,80,77,0.1874,0.19048,0.90323
কমিয়ে,262,295,0.18736,0.19048,0.9032
চালাল,131,249,0.13184,0.16279,0.90313
রোড,569,737,0.24526,0.21951,0.90312
নাচে,71,147,0.2452,0.21951,0.90309
হুমড়ি,218,209,0.13155,0.16279,0.90298
ডাইনে,358,164,0.18687,0.19048,0.90296
করিলে,297,219,0.21553,0.20482,0.90295
গল্পউপন্যাস,29,43,0.10467,0.14943,0.90291
ঘটিয়ে,82,160,0.21524,0.20482,0.9028
বোন,1280,1842,0.27469,0.23457,0.90278
ক্রোধে,59,103,0.18631,0.19048,0.90268
জায়গা,5039,6211,0.15797,0.17647,0.90252
মাটন,22,45,0.1306,0.16279,0.90251
লেখো,75,92,0.15792,0.17647,0.90249
চুপ,4368,5468,0.1859,0.19048,0.90247
ডানহাত,66,87,0.15749,0.17647,0.90228
একটায়,104,166,0.27363,0.23457,0.90225
বসেছিল,639,652,0.21403,0.20482,0.90219
হুড়কো,32,49,0.10269,0.14943,0.90192
আদা,26,51,0.12939,0.16279,0.9019
মারত,51,82,0.15654,0.17647,0.9018
বিয়ার,70,48,0.15644,0.17647,0.90175
আনাজ,33,55,0.10232,0.14943,0.90174
ঘনিয়ে,151,139,0.129,0.16279,0.90171
পরবে,60,112,0.18412,0.19048,0.90158
পড়াশোনা,202,640,0.2419,0.21951,0.90144
কার্ডটা,83,145,0.15578,0.17647,0.90142
সুটকেস,577,545,0.24181,0.21951,0.90139
উঠছিল,182,240,0.18369,0.19048,0.90137
এন,797,1159,0.33434,0.26582,0.90135
ছাল,7555,9735,0.15563,0.17647,0.90134
খুড়তু,67,60,0.15557,0.17647,0.90131
খাবি,266,477,0.15545,0.17647,0.90125
জোছন,21,48,0.15531,0.17647,0.90118
রেকাবি,31,60,0.12795,0.16279,0.90118
খেয়েছেন,114,148,0.1832,0.19048,0.90113
সুরেলা,100,96,0.10097,0.14943,0.90106
ঝালাপালা,37,53,0.1009,0.14943,0.90103
লিখেছিল,136,147,0.183,0.19048,0.90103
সাতচল্লিশ,48,34,0.12763,0.16279,0.90103
চাবি,1041,1211,0.24102,0.21951,0.901
বিবরণ,362,316,0.21156,0.20482,0.90096
বোনাস,51,37,0.18283,0.19048,0.90094
আলোয়ান,58,42,0.12743,0.16279,0.90093
দাঁড়িয়েছিল,411,405,0.18278,0.19048,0.90091
অল,305,280,0.18273,0.19048,0.90089
আঠাশ,24,50,0.15472,0.17647,0.90089
সরি,289,599,0.21117,0.20482,0.90077
ভালোমানুষ,89,88,0.18245,0.19048,0.90075
খটকা,233,213,0.18241,0.19048,0.90073
পোস্টকার্ড,75,47,0.15439,0.17647,0.90073
একবা,20,22,0.07417,0.13636,0.90072
ডায়েরির,33,50,0.15392,0.17647,0.90049
দুহাত,818,838,0.21048,0.20482,0.90042
বুদ্ধিমতী,116,184,0.15376,0.17647,0.90041
বারান্দা,648,792,0.18173,0.19048,0.90039
কাঁদত,34,49,0.12634,0.16279,0.90038
চারেক,209,228,0.26988,0.23457,0.90037
রোদ্দুর,94,133,0.15362,0.17647,0.90034
ঝুরঝুর,28,29,0.09933,0.14943,0.90024
ছুট,1150,1532,0.23946,0.21951,0.90022
ফোটে,165,150,0.15332,0.17647,0.90019
মোগলা,40,67,0.12596,0.16279,0.90019
রাগী,161,368,0.1813,0.19048,0.90017
স্রো,127,118,0.15325,0.17647,0.90016
টাল,138,134,0.15308,0.17647,0.90007
প্লেনে,436,269,0.20977,0.20482,0.90006
ঘুমোনোর,28,49,0.15296,0.17647,0.90001
ঢুকব,116,158,0.18096,0.19048,0.9
এসেছিল,2508,2871,0.20948,0.20482,0.89992
ভালুক,206,334,0.20943,0.20482,0.8999
বাক্স,1256,1376,0.26879,0.23457,0.89983
পে,37,47,0.12505,0.16279,0.89973
এভ,24,33,0.09828,0.14943,0.89971
ভাঙতে,59,67,0.15237,0.17647,0.89971
ডালভাত,45,91,0.1249,0.16279,0.89966
হাতব্যাগ,35,33,0.12475,0.16279,0.89959
সপ্রতিভ,71,91,0.15208,0.17647,0.89957
প্রহরে,41,55,0.15194,0.17647,0.8995
একপাশে,696,746,0.20854,0.20482,0.89945
ঢুকেছিল,174,183,0.17984,0.19048,0.89944
ষাট,297,364,0.23787,0.21951,0.89942
কলমে,52,79,0.15157,0.17647,0.89931
বোকা,819,1400,0.29852,0.25,0.89926
খিদে,958,1261,0.17945,0.19048,0.89925
জামা,1261,1556,0.2676,0.23457,0.89923
তালা,971,1351,0.17941,0.19048,0.89923
দেরাজ,61,38,0.0973,0.14943,0.89923
আদমী,23,55,0.12395,0.16279,0.89919
জিরিয়ে,91,111,0.09716,0.14943,0.89916
মগে,23,34,0.09717,0.14943,0.89916
তিরিশ,399,599,0.29828,0.25,0.89914
খাঁটিয়ায়,39,29,0.12353,0.16279,0.89898
ধপধপে,41,71,0.12344,0.16279,0.89893
নাড়তে,39,41,0.12344,0.16279,0.89893
ওভারকোট,117,63,0.17853,0.19048,0.89879
ডোজ,34,51,0.15036,0.17647,0.89871
চামচে,62,104,0.17831,0.19048,0.89868
রক্তশূন্য,41,74,0.09619,0.14943,0.89867
বটগাছ,129,141,0.1782,0.19048,0.89862
উনুনে,97,92,0.12281,0.16279,0.89861
প্রাইমারি,32,65,0.12278,0.16279,0.8986
ঘেউঘেউ,35,29,0.09597,0.14943,0.89856
লম্বা,2824,3727,0.15006,0.17647,0.89856
আশি,180,242,0.20667,0.20482,0.89852
শীতশীত,24,30,0.09549,0.14943,0.89832
ঠাণ্ডা,1478,2295,0.20622,0.20482,0.89829
বাটি,295,507,0.17721,0.19048,0.89813
ব্যাডমিন্টন,24,43,0.12185,0.16279,0.89813
ভাবভঙ্গি,118,154,0.17722,0.19048,0.89813
ঢাকনা,180,209,0.1771,0.19048,0.89807
আলমারির,185,198,0.17697,0.19048,0.89801
গনগনে,73,107,0.14896,0.17647,0.89801
ঘেঁষে,555,646,0.17698,0.19048,0.89801
নিরামিষ,112,143,0.14896,0.17647,0.89801
ডানদি,268,351,0.14895,0.17647,0.898
ফাঁদে,154,180,0.14883,0.17647,0.89795
ফেরেন,85,84,0.1486,0.17647,0.89783
ঝোপ,341,307,0.17658,0.19048,0.89781
জোনাকির,49,53,0.12088,0.16279,0.89765
শাক,113,160,0.20494,0.20482,0.89765
ছাড়,1531,1669,0.20488,0.20482,0.89762
কাঁদল,45,76,0.12075,0.16279,0.89759
মাঝরা,233,363,0.26427,0.23457,0.89757
ঝাপটায়,35,42,0.09397,0.14943,0.89756
কাঁদছিল,62,91,0.12054,0.16279,0.89748
হ্যাট,66,89,0.20459,0.20482,0.89748
পেরেছেন,224,263,0.20452,0.20482,0.89744
ইউনিফর্ম,117,114,0.14773,0.17647,0.89739
তেজি,54,84,0.14773,0.17647,0.89739
শোনে,442,486,0.26388,0.23457,0.89737
কোরো,742,1123,0.17554,0.19048,0.8973
পঁচিশে,21,28,0.12017,0.16279,0.89729
থাকব,1381,1916,0.23335,0.21951,0.89716
আসন,473,414,0.26331,0.23457,0.89709
বিদ্বেষ,54,92,0.11973,0.16279,0.89707
নৌকোর,289,289,0.23315,0.21951,0.89706
টেপ,222,272,0.23286,0.21951,0.89692
মৌমাছির,47,45,0.2034,0.20482,0.89688
গেঞ্জির,35,30,0.11928,0.16279,0.89685
সন্ধেবেলা,423,521,0.20317,0.20482,0.89677
উঠেছেন,248,266,0.20301,0.20482,0.89669
হির,162,135,0.23237,0.21951,0.89667
কাঁহা,36,68,0.20278,0.20482,0.89657
খরগোশ,124,147,0.20272,0.20482,0.89654
প্যাড,117,174,0.17398,0.19048,0.89651
এগোলে,78,93,0.14588,0.17647,0.89647
হেঁটে,2010,3168,0.20251,0.20482,0.89644
সস্তা,278,336,0.17371,0.19048,0.89638
গভীর,2197,3101,0.20237,0.20482,0.89637
কাঁচ,641,751,0.26179,0.23457,0.89633
ঘুমোবে,59,74,0.14548,0.17647,0.89627
ভাঙলে,127,129,0.23146,0.21951,0.89622
ঔর,38,137,0.17329,0.19048,0.89617
এঞ্জিন,185,167,0.11782,0.16279,0.89612
একবেলা,46,66,0.09099,0.14943,0.89607
বালব,43,54,0.14508,0.17647,0.89607
মাথামুণ্ডু,76,93,0.11768,0.16279,0.89605
ব্যাগে,198,336,0.20162,0.20482,0.89599
রঙা,77,104,0.11757,0.16279,0.89599
পড়াশুনা,318,267,0.20134,0.20482,0.89585
ফাল্গুন,41,65,0.20133,0.20482,0.89584
কাঁপাকাঁপা,21,24,0.11684,0.16279,0.89563
লোন,73,157,0.17201,0.19048,0.89553
চেয়ারটা,193,158,0.14394,0.17647,0.8955
গোঙানির,74,79,0.11643,0.16279,0.89542
সোডা,39,34,0.08959,0.14943,0.89537
ডিন,286,335,0.20021,0.20482,0.89528
পেঁপে,53,114,0.1715,0.19048,0.89527
শিমুল,103,172,0.19992,0.20482,0.89514
নাথিং,88,101,0.08901,0.14943,0.89508
দেড়শো,137,167,0.25928,0.23457,0.89507
ছাপা,491,808,0.22907,0.21951,0.89502
বুঝ,11485,14842,0.14299,0.17647,0.89502
ভাষায়,1071,1526,0.29,0.25,0.895
ওয়ার্ক,36,79,0.11552,0.16279,0.89497
দ্যা,104,205,0.17084,0.19048,0.89494
ডাহুক,22,41,0.17065,0.19048,0.89485
রাশভারী,33,41,0.11524,0.16279,0.89483
ডেকএর,30,67,0.08844,0.14943,0.8948
দাওয়ায়,139,220,0.17047,0.19048,0.89476
সাত,1733,2244,0.2895,0.25,0.89475
কাপে,169,343,0.19911,0.20482,0.89473
বোয়াল,41,66,0.19905,0.20482,0.89471
পড়েছিস,57,85,0.11498,0.16279,0.8947
চুয়াল্লিশ,31,48,0.17032,0.19048,0.89468
চিতা,259,275,0.22817,0.21951,0.89457
মাফল,30,95,0.14208,0.17647,0.89457
কোয়াইট,27,26,0.06183,0.13636,0.89455
ঝোঁপ,237,283,0.14204,0.17647,0.89455
জাহাজ,1429,3192,0.1987,0.20482,0.89453
শিখলে,76,109,0.16999,0.19048,0.89452
শান্তশিষ্ট,29,45,0.14169,0.17647,0.89438
ভাঙেনি,75,86,0.14151,0.17647,0.89428
ছয়েক,103,116,0.22727,0.21951,0.89412
খোঁপা,110,112,0.11363,0.16279,0.89402
কাঁপছিল,113,138,0.11341,0.16279,0.89392
সামলা,584,671,0.19732,0.20482,0.89384
পালিয়ে,1528,1851,0.22665,0.21951,0.89381
তেলেভাজা,38,40,0.11305,0.16279,0.89373
সাহাব,72,165,0.19704,0.20482,0.8937
খাট,1370,1638,0.25652,0.23457,0.89369
ব্রেকফাস্ট,408,364,0.19691,0.20482,0.89363
অশ্বত্থ,50,52,0.1127,0.16279,0.89356
বাসে,527,690,0.22615,0.21951,0.89356
ক্যারাম,30,20,0.11258,0.16279,0.8935
তাকাতে,346,287,0.19649,0.20482,0.89342
ভেবেছিস,58,51,0.11238,0.16279,0.8934
চোদ্দ,132,108,0.25575,0.23457,0.89331
হাতখরচ,33,48,0.13956,0.17647,0.89331
ঘাবড়ে,321,423,0.16739,0.19048,0.89322
লোশন,35,20,0.11197,0.16279,0.8932
জলে,2177,2347,0.19587,0.20482,0.89311
চারদিক,729,791,0.19583,0.20482,0.89309
নুড়ি,88,91,0.13912,0.17647,0.89309
ডুবে,614,962,0.25518,0.23457,0.89302
পুকুর,633,932,0.22472,0.21951,0.89285
মালা,683,870,0.31725,0.26582,0.8928
অ্যাম্ব,21,37,0.11113,0.16279,0.89278
কাতলা,36,42,0.13842,0.17647,0.89274
মুখখানি,161,108,0.1383,0.17647,0.89268
করো,3076,4289,0.1948,0.20482,0.89258
পেটের,633,696,0.22417,0.21951,0.89257
খুঁজ,1289,1685,0.22397,0.21951,0.89247
ম্যাগাজিন,180,240,0.1945,0.20482,0.89243
হুইস্কির,113,112,0.16574,0.19048,0.89239
চিকিৎসা,339,841,0.25382,0.23457,0.89234
মা,9371,13983,0.16563,0.19048,0.89234
বাঙ্,36,30,0.13749,0.17647,0.89228
মুঝে,20,28,0.11012,0.16279,0.89227
আলনা,38,40,0.08316,0.14943,0.89215
চোখেমুখে,337,412,0.16523,0.19048,0.89214
অনেকক্ষণ,1710,2093,0.19384,0.20482,0.8921
বুঝবি,103,137,0.13693,0.17647,0.892
কৌন,123,50,0.16492,0.19048,0.89199
বয়েস,1116,1286,0.19346,0.20482,0.89191
আর্তনা,43,39,0.08263,0.14943,0.89189
ভালোবাসে,391,473,0.19343,0.20482,0.89189
দুয়েকের,68,73,0.16464,0.19048,0.89184
হেডলাইট,118,197,0.1366,0.17647,0.89183
বেড়া,1604,2165,0.22258,0.21951,0.89178
ঘটবে,296,397,0.2225,0.21951,0.89174
জানালায়,263,204,0.19301,0.20482,0.89168
ভুগে,72,59,0.16431,0.19048,0.89168
চারিদিক,111,104,0.1643,0.19048,0.89167
স্থিরভাবে,47,41,0.1087,0.16279,0.89156
তরিতরকারি,32,33,0.10865,0.16279,0.89153
যোধপুর,74,29,0.10795,0.16279,0.89118
অনুষ্ঠানে,158,260,0.22134,0.21951,0.89116
পরেনি,20,37,0.10789,0.16279,0.89115
সিঙাড়া,30,32,0.10785,0.16279,0.89114
নিতাম,54,100,0.16294,0.19048,0.89099
তাকিয়া,36,30,0.13477,0.17647,0.89091
আনল,353,477,0.16268,0.19048,0.89087
চাপড়,166,183,0.16263,0.19048,0.89084
ক্লান্তির,55,89,0.16252,0.19048,0.89079
অ্যাডভান্স,73,110,0.1625,0.19048,0.89078
একর,32,41,0.10711,0.16279,0.89076
টোয়েন্টি,28,37,0.08016,0.14943,0.89065
ভুরু,714,1333,0.22018,0.21951,0.89058
সায়া,31,26,0.08,0.14943,0.89057
পার্স,89,97,0.1907,0.20482,0.89053
দুদিন,1032,1208,0.28082,0.25,0.89041
মাঝ,1138,1937,0.21983,0.21951,0.8904
পাবদা,24,31,0.07962,0.14943,0.89039
পুলিশ,4636,6530,0.19036,0.20482,0.89036
ঝোঁপঝাড়,120,192,0.13306,0.17647,0.89006
ফিট,396,398,0.21912,0.21951,0.89005
পুড়ে,357,507,0.24894,0.23457,0.8899
ফুটে,1173,1452,0.16074,0.19048,0.88989
অবসাদ,75,76,0.13268,0.17647,0.88987
হিংস্র,373,639,0.18938,0.20482,0.88987
ফোটেনি,34,39,0.10526,0.16279,0.88984
উত্তেজনায়,367,404,0.1892,0.20482,0.88978
বিরিয়ানি,50,125,0.16051,0.19048,0.88978
পাব,1721,2128,0.21848,0.21951,0.88973
দিচ্ছিল,393,422,0.18896,0.20482,0.88966
ভ্রূ,171,246,0.16014,0.19048,0.8896
খাটো,188,226,0.18879,0.20482,0.88958
তেলোয়,32,24,0.07795,0.14943,0.88955
বাড়ি,18530,25598,0.1319,0.17647,0.88948
পরচুলা,29,28,0.07776,0.14943,0.88945
ভেঙেছিল,40,26,0.10443,0.16279,0.88943
বাংলায়,479,673,0.31046,0.26582,0.88941
ফেরার,1035,1280,0.21754,0.21951,0.88926
মুছিয়ে,90,64,0.10394,0.16279,0.88918
পাঠানো,508,718,0.24742,0.23457,0.88914
কোনওদিন,1042,1071,0.24729,0.23457,0.88908
রাবড়ি,50,74,0.13107,0.17647,0.88907
পার্ক,650,708,0.27791,0.25,0.88896
বাড়বে,211,315,0.1875,0.20482,0.88893
পারব,2502,3698,0.15872,0.19048,0.88888
আর্,21,26,0.07645,0.14943,0.8888
পারিসনি,27,29,0.10313,0.16279,0.88878
ছাইরঙা,51,44,0.103,0.16279,0.88871
পেয়ালায়,35,24,0.10295,0.16279,0.88868
পত্রিকা,308,510,0.21598,0.21951,0.88848
নাচ,1311,1700,0.27687,0.25,0.88844
শিরশিরে,25,25,0.12977,0.17647,0.88842
কাঁদে,261,346,0.21555,0.21951,0.88826
এলগিন,23,25,0.10186,0.16279,0.88814
ধবধবে,191,354,0.18592,0.20482,0.88814
টুকিটাকি,71,71,0.12916,0.17647,0.88811
পেলি,96,169,0.12906,0.17647,0.88806
ভাষণ,106,150,0.18535,0.20482,0.88786
চামচ,172,315,0.18516,0.20482,0.88776
ঢিলেঢালা,43,60,0.12844,0.17647,0.88775
কান্ন,306,373,0.1851,0.20482,0.88773
বারো,711,948,0.27534,0.25,0.88767
গাই,352,429,0.24436,0.23457,0.88761
সার্কুলার,39,86,0.15609,0.19048,0.88757
পানীয়,199,443,0.21393,0.21951,0.88745
জ্বাল,167,173,0.18417,0.20482,0.88727
মানিব্যাগ,128,200,0.1839,0.20482,0.88713
রাত্তির,216,195,0.18388,0.20482,0.88712
কুঁচ,945,1441,0.21309,0.21951,0.88704
ঘুমোন,60,47,0.15499,0.19048,0.88702
দোনলা,30,47,0.18355,0.20482,0.88696
গানবাজনা,85,135,0.15485,0.19048,0.88695
আইজ,85,180,0.15467,0.19048,0.88686
অসাড়,154,170,0.12664,0.17647,0.88685
কাটিয়ে,1093,1280,0.21254,0.21951,0.88676
রাস্তাঘাট,146,227,0.18312,0.20482,0.88674
পেল,5968,6717,0.15427,0.19048,0.88666
আধবুড়ো,24,58,0.18286,0.20482,0.88661
কেক,142,168,0.21216,0.21951,0.88657
বিস্কুট,313,431,0.18276,0.20482,0.88656
ডাইনিং,199,289,0.18268,0.20482,0.88652
গুমরে,45,44,0.12593,0.17647,0.88649
ওয়েল,133,145,0.18247,0.20482,0.88642
কাটানোর,103,176,0.18237,0.20482,0.88637
দুষ্টুমির,24,26,0.0983,0.16279,0.88636
পেয়েছিস,89,136,0.12561,0.17647,0.88633
আতঙ্ক,401,546,0.24163,0.23457,0.88625
চিন্তিত,549,907,0.21148,0.21951,0.88623
ডাকাডাকি,221,283,0.18186,0.20482,0.88611
রুপোর,174,246,0.18168,0.20482,0.88602
কিলো,62,81,0.09743,0.16279,0.88593
শোনাবে,64,118,0.1811,0.20482,0.88573
জোচ্চোর,52,60,0.15237,0.19048,0.88571
ঘুগনি,35,57,0.09697,0.16279,0.8857
নোটব,49,89,0.09672,0.16279,0.88557
গয়না,347,433,0.18071,0.20482,0.88554
পরলে,90,143,0.12395,0.17647,0.8855
ভিতু,106,145,0.15196,0.19048,0.8855
তিনশো,202,250,0.24004,0.23457,0.88545
ফুটলে,34,40,0.15177,0.19048,0.88541
দাউ,153,149,0.23983,0.23457,0.88535
পাচ্ছিল,478,461,0.15152,0.19048,0.88528
লাগে,4395,6882,0.15146,0.19048,0.88526
খেঁকিয়ে,46,69,0.12342,0.17647,0.88524
শাবল,113,107,0.15121,0.19048,0.88513
হলি,68,105,0.20914,0.21951,0.88506
পাঠাবে,115,195,0.12289,0.17647,0.88498
ছাদ,375,641,0.17937,0.20482,0.88487
কিনলে,72,101,0.15066,0.19048,0.88485
মোচড়,120,139,0.17918,0.20482,0.88477
গিঁট,42,53,0.12228,0.17647,0.88467
সুগঠিত,41,55,0.09493,0.16279,0.88467
টাকায়,459,580,0.17886,0.20482,0.88461
পরদিন,1086,1277,0.23836,0.23457,0.88461
গাছটায়,39,45,0.15014,0.19048,0.88459
লজ্জায়,391,472,0.17881,0.20482,0.88459
ধুত,105,176,0.20806,0.21951,0.88452
ব্যবহারে,219,191,0.17866,0.20482,0.88451
জুতো,75,76,0.1498,0.19048,0.88442
রাঁধা,22,26,0.09442,0.16279,0.88442
আছাড়,214,304,0.14975,0.19048,0.8844
দাঁড়িয়,552,655,0.20779,0.21951,0.88438
সুনসান,30,71,0.09425,0.16279,0.88433
আপনেগো,81,70,0.12148,0.17647,0.88427
দুমদাম,72,68,0.14944,0.19048,0.88425
সমুদ্রে,326,498,0.2074,0.21951,0.88419
দশপনেরো,45,67,0.17785,0.20482,0.88411
বেঁধে,1715,2408,0.20722,0.21951,0.8841
বেড়ালে,45,54,0.14903,0.19048,0.88404
ঝলকানি,34,82,0.12096,0.17647,0.88401
উইশ,36,31,0.06637,0.14943,0.88376
পাই,1751,2839,0.23648,0.23457,0.88367
জানালা,1069,1334,0.20634,0.21951,0.88366
স্টেশনারি,21,25,0.09285,0.16279,0.88364
আসবাব,122,143,0.12004,0.17647,0.88355
এলোমেলো,376,600,0.23611,0.23457,0.88349
ব্যারেলের,36,35,0.09255,0.16279,0.88349
মোস্ট,51,48,0.09221,0.16279,0.88331
কাটানো,117,156,0.20563,0.21951,0.8833
মলাট,59,73,0.14751,0.19048,0.88328
দাগ,1080,1355,0.23559,0.23457,0.88323
ঘাম,759,967,0.17597,0.20482,0.88316
হোয়্য,20,40,0.06507,0.14943,0.88311
গাইব,84,90,0.17571,0.20482,0.88303
গৌরবর্ণ,32,72,0.09164,0.16279,0.88303
খেলায়,193,275,0.26597,0.25,0.88299
পত্রিকায়,198,448,0.17552,0.20482,0.88294
ঘি,201,291,0.20488,0.21951,0.88293
হানড্রেড,29,47,0.11878,0.17647,0.88292
পেমেন্ট,47,94,0.11876,0.17647,0.88291
ডেস্ক,118,139,0.14661,0.19048,0.88283
কুঁকড়ে,204,231,0.14651,0.19048,0.88278
শেখায়,55,119,0.26557,0.25,0.88278
পেক,83,113,0.20443,0.21951,0.8827
উৎকণ্ঠা,100,121,0.14609,0.19048,0.88257
অবসন্ন,112,110,0.14605,0.19048,0.88255
শ্যামবর্ণ,33,27,0.09028,0.16279,0.88235
বাঁচবে,219,351,0.20348,0.21951,0.88223
টুপি,470,522,0.23357,0.23457,0.88222
সাপ,1598,2163,0.29608,0.26582,0.88222
বনেজঙ্গলে,45,57,0.14537,0.19048,0.88221
রিকশা,481,992,0.20337,0.21951,0.88218
বেরিয়েছি,214,223,0.17362,0.20482,0.88199
ছিমছাম,129,114,0.14488,0.19048,0.88196
জিভ,641,781,0.23305,0.23457,0.88196
ঘুমে,246,421,0.1734,0.20482,0.88188
ঘটেনি,199,237,0.17331,0.20482,0.88184
নাড়ছ,20,32,0.11632,0.17647,0.88169
দিগন্,80,75,0.11631,0.17647,0.88168
পাখা,388,447,0.20238,0.21951,0.88168
স্টপে,33,44,0.1161,0.17647,0.88158
রিভলভিং,22,32,0.11606,0.17647,0.88156
কুয়াশায়,141,166,0.14404,0.19048,0.88154
থ্রি,141,212,0.23219,0.23457,0.88153
তক্তপোশে,31,34,0.14396,0.19048,0.8815
শেয়াল,298,444,0.20198,0.21951,0.88148
ড্রয়ারে,61,135,0.14373,0.19048,0.88139
টেবল,106,290,0.2017,0.21951,0.88134
বয়েসী,53,116,0.2016,0.21951,0.88129
খাওয়ায়,115,132,0.17206,0.20482,0.88121
প্যাকেট,764,1192,0.20128,0.21951,0.88113
ছাত্রী,197,362,0.2618,0.25,0.8809
কার্ড,371,685,0.26176,0.25,0.88088
খোল,724,900,0.2616,0.25,0.8808
উঠোনে,481,473,0.17091,0.20482,0.88064
ঘামায়,68,124,0.14214,0.19048,0.88059
চিবুক,235,162,0.14202,0.19048,0.88053
সপ্তাহ,384,620,0.23009,0.23457,0.88048
লেখাপড়া,465,888,0.19981,0.21951,0.88039
শ্যামব,57,37,0.11352,0.17647,0.88029
পরা,73,115,0.19954,0.21951,0.88026
উড়ে,1359,1657,0.16983,0.20482,0.8801
ফোর্থ,35,67,0.16976,0.20482,0.88006
হৈচৈ,169,245,0.22915,0.23457,0.88001
পালটে,508,522,0.22869,0.23457,0.87978
আমেরিকা,357,641,0.25929,0.25,0.87964
কপাল,1062,1409,0.19828,0.21951,0.87963
অবশ,156,207,0.14012,0.19048,0.87958
কাটিয়েছি,78,103,0.1688,0.20482,0.87958
কান্ট,49,40,0.1117,0.17647,0.87938
বেরো,525,767,0.22766,0.23457,0.87926
